序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,111年1月至111年12月全年薪資所得（金額萬元）
1678,2023,機械工程師(含造船、輪機、鑄造),C300000000,1900,48245,80.7
1679,2023,化學工程師,C300000000,-,-,-
1680,2023,電機、電子工程師,C300000000,642,51136,83.7
1681,2023,景觀設計師、都市及交通規劃師,C300000000,-,-,-
1682,2023,產品及服裝設計師(含工業設計),C300000000,864,45814,66.4
1683,2023,護理人員,C300000000,---,---,---
1684,2023,勞安及衛生管理人員(含工業安全管理師),C300000000,272,47202,71.6
1685,2023,會(審)計師,C300000000,53,64625,118
1686,2023,財務及投資規劃分析人員,C300000000,51,61121,101.8
1687,2023,專案管理師(含經營管理顧問),C300000000,303,51966,76.7
1688,2023,稽核人員,C300000000,---,---,---
1689,2023,人力資源管理師,C300000000,190,48934,73.9
1690,2023,廣告及行銷專業人員(含企劃),C300000000,237,44788,63.9
1691,2023,公關專業人員,C300000000,-,-,-
1692,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C300000000,462,50372,79.8
1693,2023,專利工程師及公證人,C300000000,-,-,-
1694,2023,技術員及助理專業人員,C300000000,9421,38069,54.2
1695,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C300000000,-,-,-
1696,2023,電機、電子技術員,C300000000,547,37014,53.7
1697,2023,機械技術員(含造船、輪機、鑄造),C300000000,1939,37158,57.1
1698,2023,品管、工管及生管技術員,C300000000,3523,36775,51.3
1699,2023,製圖員,C300000000,582,37255,49.8
1700,2023,環境工程技術員,C300000000,---,---,---
1701,2023,勞安及衛生技術員,C300000000,197,36549,59.7
1702,2023,會計人員,C300000000,---,---,---
1703,2023,工商業銷售代表(含業務員),C300000000,1174,41125,57.2
1704,2023,採購員,C300000000,1104,39908,55.3
1705,2023,報關員(含報驗、船務人員),C300000000,---,---,---
1706,2023,專業秘書,C300000000,83,46644,62.8
1707,2023,法務人員,C300000000,---,---,---
1708,2023,資訊管理及維護技術員,C300000000,118,40087,53.8
1709,2023,事務支援人員,C300000000,7048,34394,46
1710,2023,總務,C300000000,729,34191,44.9
1711,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C300000000,2061,33919,46.3
1712,2023,接待員及服務台事務人員(含總機),C300000000,---,---,---
1713,2023,電話及網路客服人員,C300000000,-,-,-
1714,2023,會計助理、簿記、出納,C300000000,1304,35545,47.4
1715,2023,統計、財務、證券及保險事務人員,C300000000,-,-,-
1716,2023,存貨事務人員,C300000000,1065,33515,46
1717,2023,生產及物料規劃事務人員,C300000000,1482,34583,44.9
1718,2023,人事事務人員,C300000000,295,34962,44.8
1719,2023,服務及銷售工作人員,C300000000,---,---,---
1720,2023,廚師,C300000000,---,---,---
1721,2023,建築物管理員、保全及警衛人員,C300000000,---,---,---
1722,2023,技藝、機械設備操作及組裝人員,C300000000,44048,32865,47.3
1723,2023,營建木作人員,C300000000,-,-,-
1724,2023,油漆、噴漆人員(含裱糊工),C300000000,1349,39200,69.8
1725,2023,焊接及切割人員(含電焊工、氣焊工),C300000000,2516,37565,59.3
1726,2023,板金人員,C300000000,662,34409,53.9
1727,2023,金屬結構預備及組合人員,C300000000,624,38979,68.1
1728,2023,鍛造、錘造及鍛壓工作人員,C300000000,1300,35027,51.6
1729,2023,工具製造人員(含模具工、鉗工),C300000000,1767,33864,46.4
1730,2023,金屬工具機設定及操作人員,C300000000,5322,30187,44.3
1731,2023,車輛維修人員(含自行車、機車、汽車、火車),C300000000,700,40341,77.4
1732,2023,產業用機器維修人員,C300000000,518,43122,63.1
1733,2023,電力、電子、資通訊設備裝修人員(含水電工),C300000000,505,41681,76.7
1734,2023,產品分級及檢查人員,C300000000,1080,35993,60.6
1735,2023,生產機械設備操作人員、剪裁或裁縫人員,C300000000,7020,32108,42.7
1736,2023,組裝(現場)人員,C300000000,19639,31072,42.1
1737,2023,小客、貨車駕駛人員,C300000000,309,34748,45.2
1738,2023,大客、貨車駕駛人員,C300000000,223,41239,54.3
1739,2023,推土、吊車、起重機等移運設備操作人員,C300000000,510,40875,69.7
1740,2023,基層技術工及勞力工,C300000000,2640,29708,42.7
1741,2023,清潔及家事工作人員(含建築清潔工、房務人員),C300000000,204,27953,35.5
1742,2023,勞力工(含理貨員、行李搬運工),C300000000,2436,29855,43.1
1743,2023,主管及監督人員,C310000000,6721,70736,113.4
1744,2023,高階主管(總經理及總執行長),C310000000,605,144275,237.4
1745,2023,中階主管(經理),C310000000,1607,82620,134.4
1746,2023,監督人員(含現場及辦公室主任、科/股長),C310000000,4509,56634,91.6
1747,2023,專業人員,C310000000,7101,55540,84.2
1748,2023,品管、工管及生管工程師,C310000000,1484,51934,76.3
1749,2023,土木及水利工程師,C310000000,-,-,-
1750,2023,航空機械工程師,C310000000,639,67326,98.1
1751,2023,機械工程師(含造船、輪機、鑄造),C310000000,1711,52245,79.9
1752,2023,紡織工程師,C310000000,-,-,-
1753,2023,電機、電子工程師,C310000000,529,63135,88.8
1754,2023,建築工程師(含建築師),C310000000,-,-,-
1755,2023,產品及服裝設計師(含工業設計),C310000000,919,49896,80.6
1756,2023,護理人員,C310000000,---,---,---
1757,2023,勞安及衛生管理人員(含工業安全管理師),C310000000,249,48760,72
1758,2023,會(審)計師,C310000000,-,-,-
1759,2023,風險控管人員,C310000000,-,-,-
1760,2023,財務及投資規劃分析人員,C310000000,---,---,---
1761,2023,專案管理師(含經營管理顧問),C310000000,421,66481,102.3
1762,2023,稽核人員,C310000000,---,---,---
1763,2023,人力資源管理師,C310000000,147,57915,87.4
1764,2023,廣告及行銷專業人員(含企劃),C310000000,469,51997,83.1
1765,2023,公關專業人員,C310000000,-,-,-
1766,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C310000000,394,59277,87.9
1767,2023,律師,C310000000,-,-,-
1768,2023,專利工程師及公證人,C310000000,-,-,-
1769,2023,社工師、心理專業人員,C310000000,-,-,-
1770,2023,翻譯人員,C310000000,---,---,---
1771,2023,技術員及助理專業人員,C310000000,10721,44138,65.3
1772,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C310000000,-,-,-
1773,2023,電機、電子技術員,C310000000,628,45410,74.5
1774,2023,航空機械技術員,C310000000,498,45788,70.7
1775,2023,機械技術員(含造船、輪機、鑄造),C310000000,2796,44442,64.2
1776,2023,化工技術員,C310000000,-,-,-
1777,2023,品管、工管及生管技術員,C310000000,2730,40657,59.5
1778,2023,製圖員,C310000000,460,44639,60.1
1779,2023,紡織技術員,C310000000,-,-,-
1780,2023,金屬生產製程控制員,C310000000,---,---,---
1781,2023,船舶監管人員(含引水人員),C310000000,-,-,-
1782,2023,航空駕駛員,C310000000,-,-,-
1783,2023,勞安及衛生技術員,C310000000,164,46636,67
1784,2023,會計人員,C310000000,65,50213,83.2
1785,2023,工商業銷售代表(含業務員),C310000000,1311,44844,68.9
1786,2023,採購員,C310000000,1249,43707,64.9
1787,2023,專業秘書,C310000000,103,50909,70
1788,2023,法務人員,C310000000,---,---,---
1789,2023,資訊管理及維護技術員,C310000000,175,43071,61.6
1790,2023,事務支援人員,C310000000,5660,37659,56.3
1791,2023,總務,C310000000,499,37646,53.3
1792,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C310000000,1541,36792,56.4
1793,2023,接待員及服務台事務人員(含總機),C310000000,---,---,---
1794,2023,會計助理、簿記、出納,C310000000,1057,37729,54.7
1795,2023,統計、財務、證券及保險事務人員,C310000000,-,-,-
1796,2023,存貨事務人員,C310000000,861,35748,54.2
1797,2023,生產及物料規劃事務人員,C310000000,1357,39856,60.6
1798,2023,人事事務人員,C310000000,263,38128,54.5
1799,2023,服務及銷售工作人員,C310000000,247,34864,50.2
1800,2023,廚師,C310000000,---,---,---
1801,2023,銷售人員,C310000000,---,---,---
1802,2023,建築物管理員、保全及警衛人員,C310000000,162,31711,42.6
1803,2023,技藝、機械設備操作及組裝人員,C310000000,43730,35251,50.8
1804,2023,營建木作人員,C310000000,460,40177,63.9
1805,2023,油漆、噴漆人員(含裱糊工),C310000000,2159,35247,57.1
1806,2023,焊接及切割人員(含電焊工、氣焊工),C310000000,2468,42929,59.1
1807,2023,板金人員,C310000000,103,40164,53.3
1808,2023,金屬結構預備及組合人員,C310000000,1084,52280,65.1
1809,2023,鍛造、錘造及鍛壓工作人員,C310000000,759,32800,44.2
1810,2023,工具製造人員(含模具工、鉗工),C310000000,629,45323,60
1811,2023,金屬工具機設定及操作人員,C310000000,6604,35921,58.4
1812,2023,車輛維修人員(含自行車、機車、汽車、火車),C310000000,-,-,-
1813,2023,航空器維修人員,C310000000,538,44182,66.7
1814,2023,產業用機器維修人員,C310000000,391,43161,70.6
1815,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),C310000000,-,-,-
1816,2023,電力、電子、資通訊設備裝修人員(含水電工),C310000000,590,43508,58.1
1817,2023,產品分級及檢查人員,C310000000,1011,32075,41
1818,2023,製鞋及有關工作人員,C310000000,-,-,-
1819,2023,生產機械設備操作人員、剪裁或裁縫人員,C310000000,4717,31420,43
1820,2023,組裝(現場)人員,C310000000,21417,32894,46.2
1821,2023,小客、貨車駕駛人員,C310000000,325,37778,49.9
1822,2023,大客、貨車駕駛人員,C310000000,137,37782,53.2
1823,2023,推土、吊車、起重機等移運設備操作人員,C310000000,301,63473,87.2
1824,2023,船舶艙面水手及有關工作人員,C310000000,-,-,-
1825,2023,基層技術工及勞力工,C310000000,2391,28757,37.2
1826,2023,清潔及家事工作人員(含建築清潔工、房務人員),C310000000,207,30532,41
1827,2023,勞力工(含理貨員、行李搬運工),C310000000,2184,28589,36.8
1828,2023,主管及監督人員,C320000000,2097,50352,68.4
1829,2023,高階主管(總經理及總執行長),C320000000,61,110221,146.3
1830,2023,中階主管(經理),C320000000,681,61542,88.4
1831,2023,監督人員(含現場及辦公室主任、科/股長),C320000000,1355,42033,54.8
1832,2023,專業人員,C320000000,654,43268,57
1833,2023,品管、工管及生管工程師,C320000000,---,---,---
1834,2023,機械工程師(含造船、輪機、鑄造),C320000000,-,-,-
1835,2023,電機、電子工程師,C320000000,-,-,-
1836,2023,產品及服裝設計師(含工業設計),C320000000,123,40991,51.5
1837,2023,勞安及衛生管理人員(含工業安全管理師),C320000000,---,---,---
1838,2023,人力資源管理師,C320000000,---,---,---
1839,2023,廣告及行銷專業人員(含企劃),C320000000,---,---,---
1840,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C320000000,---,---,---
1841,2023,技術員及助理專業人員,C320000000,2874,34593,45.5
1842,2023,電機、電子技術員,C320000000,---,---,---
1843,2023,機械技術員(含造船、輪機、鑄造),C320000000,---,---,---
1844,2023,化工技術員,C320000000,-,-,-
1845,2023,品管、工管及生管技術員,C320000000,687,34330,45.1
1846,2023,製圖員,C320000000,433,34250,44.4
1847,2023,勞安及衛生技術員,C320000000,---,---,---
1848,2023,會計人員,C320000000,-,-,-
1849,2023,工商業銷售代表(含業務員),C320000000,763,34994,48.1
1850,2023,採購員,C320000000,581,31889,40.8
1851,2023,專業秘書,C320000000,---,---,---
1852,2023,資訊管理及維護技術員,C320000000,---,---,---
1853,2023,事務支援人員,C320000000,4541,30441,40.3
1854,2023,總務,C320000000,---,---,---
1855,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C320000000,1591,29628,38.4
1856,2023,接待員及服務台事務人員(含總機),C320000000,---,---,---
1857,2023,會計助理、簿記、出納,C320000000,1169,31913,43.5
1858,2023,存貨事務人員,C320000000,---,---,---
1859,2023,生產及物料規劃事務人員,C320000000,610,30816,44.6
1860,2023,人事事務人員,C320000000,---,---,---
1861,2023,服務及銷售工作人員,C320000000,---,---,---
1862,2023,廚師,C320000000,-,-,-
1863,2023,銷售人員,C320000000,---,---,---
1864,2023,建築物管理員、保全及警衛人員,C320000000,---,---,---
1865,2023,技藝、機械設備操作及組裝人員,C320000000,20099,29226,39
1866,2023,油漆、噴漆人員(含裱糊工),C320000000,579,29233,39.4
1867,2023,焊接及切割人員(含電焊工、氣焊工),C320000000,905,31025,42.4
1868,2023,工具製造人員(含模具工、鉗工),C320000000,---,---,---
1869,2023,金屬工具機設定及操作人員,C320000000,1060,31042,42.3
1870,2023,產業用機器維修人員,C320000000,-,-,-
1871,2023,產品分級及檢查人員,C320000000,237,30034,36.7
1872,2023,木材處理、家具木工及有關工作人員,C320000000,5469,29065,38.9
1873,2023,生產機械設備操作人員、剪裁或裁縫人員,C320000000,2278,29025,36.1
1874,2023,組裝(現場)人員,C320000000,8771,28434,38.5
1875,2023,小客、貨車駕駛人員,C320000000,390,33449,47.6
1876,2023,大客、貨車駕駛人員,C320000000,---,---,---
1877,2023,推土、吊車、起重機等移運設備操作人員,C320000000,-,-,-
1878,2023,基層技術工及勞力工,C320000000,641,27419,33.2
1879,2023,清潔及家事工作人員(含建築清潔工、房務人員),C320000000,---,---,---
1880,2023,勞力工(含理貨員、行李搬運工),C320000000,---,---,---
1881,2023,主管及監督人員,C330000000,8427,71330,109.1
1882,2023,高階主管(總經理及總執行長),C330000000,812,136696,231.5
1883,2023,中階主管(經理),C330000000,2851,83443,127.9
1884,2023,監督人員(含現場及辦公室主任、科/股長),C330000000,4764,52940,78
1885,2023,專業人員,C330000000,6629,51132,77.2
1886,2023,品管、工管及生管工程師,C330000000,1457,51815,71.7
1887,2023,機械工程師(含造船、輪機、鑄造),C330000000,799,51301,78.5
1888,2023,化學工程師,C330000000,203,50705,81.2
1889,2023,醫療器材、醫學工程師,C330000000,974,53178,81.5
1890,2023,生物科學工程師,C330000000,---,---,---
1891,2023,電機、電子工程師,C330000000,471,56132,82.8
1892,2023,平面及多媒體設計師,C330000000,---,---,---
1893,2023,產品及服裝設計師(含工業設計),C330000000,717,45331,79.1
1894,2023,護理人員,C330000000,---,---,---
1895,2023,藥事人員(含藥師),C330000000,-,-,-
1896,2023,勞安及衛生管理人員(含工業安全管理師),C330000000,198,46926,67.4
1897,2023,會(審)計師,C330000000,-,-,-
1898,2023,財務及投資規劃分析人員,C330000000,---,---,---
1899,2023,專案管理師(含經營管理顧問),C330000000,---,---,---
1900,2023,稽核人員,C330000000,---,---,---
1901,2023,人力資源管理師,C330000000,169,46351,63.6
1902,2023,廣告及行銷專業人員(含企劃),C330000000,585,44482,71.1
1903,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C330000000,778,56136,86.2
1904,2023,專利工程師及公證人,C330000000,---,---,---
1905,2023,技術員及助理專業人員,C330000000,12080,37919,53.4
1906,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C330000000,-,-,-
1907,2023,電機、電子技術員,C330000000,570,42009,60.3
1908,2023,冷凍空調技術員,C330000000,-,-,-
1909,2023,機械技術員(含造船、輪機、鑄造),C330000000,1872,33976,48.1
1910,2023,化工技術員,C330000000,657,35505,48.4
1911,2023,品管、工管及生管技術員,C330000000,4364,35235,47.9
1912,2023,製圖員,C330000000,446,39155,50.2
1913,2023,環境工程技術員,C330000000,---,---,---
1914,2023,義肢、義齒等人體輔具技術員,C330000000,-,-,-
1915,2023,勞安及衛生技術員,C330000000,---,---,---
1916,2023,會計人員,C330000000,259,48622,72.1
1917,2023,工商業銷售代表(含業務員),C330000000,1928,43568,63.6
1918,2023,採購員,C330000000,1069,40035,56.4
1919,2023,報關員(含報驗、船務人員),C330000000,---,---,---
1920,2023,會議及活動規劃人員,C330000000,-,-,-
1921,2023,專業秘書,C330000000,180,44016,64.8
1922,2023,法務人員,C330000000,---,---,---
1923,2023,資訊管理及維護技術員,C330000000,330,42811,55.4
1924,2023,事務支援人員,C330000000,8493,35728,48.7
1925,2023,總務,C330000000,644,34941,46.5
1926,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C330000000,3384,36311,49.1
1927,2023,接待員及服務台事務人員(含總機),C330000000,123,30602,41.3
1928,2023,電話及網路客服人員,C330000000,-,-,-
1929,2023,會計助理、簿記、出納,C330000000,1625,37095,50.9
1930,2023,存貨事務人員,C330000000,1234,33089,45.4
1931,2023,生產及物料規劃事務人員,C330000000,1199,36001,51.1
1932,2023,人事事務人員,C330000000,269,35158,45.5
1933,2023,服務及銷售工作人員,C330000000,563,35675,45.3
1934,2023,廚師,C330000000,---,---,---
1935,2023,按摩師,C330000000,-,-,-
1936,2023,銷售人員,C330000000,346,32505,39
1937,2023,建築物管理員、保全及警衛人員,C330000000,179,40640,58.4
1938,2023,技藝、機械設備操作及組裝人員,C330000000,46988,31244,44.5
1939,2023,園藝及農牧業生產人員,C330000000,-,-,-
1940,2023,油漆、噴漆人員(含裱糊工),C330000000,621,30817,41
1941,2023,焊接及切割人員(含電焊工、氣焊工),C330000000,737,30988,41.9
1942,2023,鍛造、錘造及鍛壓工作人員,C330000000,-,-,-
1943,2023,工具製造人員(含模具工、鉗工),C330000000,483,38995,51.8
1944,2023,金屬工具機設定及操作人員,C330000000,2630,29375,54.5
1945,2023,產業用機器維修人員,C330000000,-,-,-
1946,2023,精密儀器製造及修理人員,C330000000,211,36815,49.2
1947,2023,樂器製造及調音人員,C330000000,1214,32847,45.3
1948,2023,珠寶及貴金屬製作人員,C330000000,1034,42358,62.6
1949,2023,各種材質手工藝人員,C330000000,-,-,-
1950,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),C330000000,---,---,---
1951,2023,電力、電子、資通訊設備裝修人員(含水電工),C330000000,---,---,---
1952,2023,產品分級及檢查人員,C330000000,1946,29570,39
1953,2023,木材處理、家具木工及有關工作人員,C330000000,-,-,-
1954,2023,製鞋及有關工作人員,C330000000,-,-,-
1955,2023,光學鏡片製作人員,C330000000,2433,37521,54.3
1956,2023,生產機械設備操作人員、剪裁或裁縫人員,C330000000,9105,29325,46.1
1957,2023,組裝(現場)人員,C330000000,25907,30816,41.6
1958,2023,小客、貨車駕駛人員,C330000000,245,33023,41
1959,2023,大客、貨車駕駛人員,C330000000,---,---,---
1960,2023,基層技術工及勞力工,C330000000,1935,29901,38.5
1961,2023,清潔及家事工作人員(含建築清潔工、房務人員),C330000000,305,29658,36.3
1962,2023,勞力工(含理貨員、行李搬運工),C330000000,1630,29947,39.1
1963,2023,主管及監督人員,C340000000,3516,95150,150.4
1964,2023,高階主管(總經理及總執行長),C340000000,389,154882,247.3
1965,2023,中階主管(經理),C340000000,1179,119198,201.7
1966,2023,監督人員(含現場及辦公室主任、科/股長),C340000000,1948,68667,101.1
1967,2023,專業人員,C340000000,5381,70897,111.2
1968,2023,品管、工管及生管工程師,C340000000,564,69566,105.1
1969,2023,航空機械工程師,C340000000,661,75129,124.3
1970,2023,機械工程師(含造船、輪機、鑄造),C340000000,1642,68814,106.1
1971,2023,電機、電子工程師,C340000000,1589,72879,117.3
1972,2023,產品及服裝設計師(含工業設計),C340000000,---,---,---
1973,2023,醫師,C340000000,-,-,-
1974,2023,護理人員,C340000000,-,-,-
1975,2023,勞安及衛生管理人員(含工業安全管理師),C340000000,103,57547,97
1976,2023,專案管理師(含經營管理顧問),C340000000,221,68532,92
1977,2023,稽核人員,C340000000,---,---,---
1978,2023,人力資源管理師,C340000000,72,76851,122
1979,2023,廣告及行銷專業人員(含企劃),C340000000,---,---,---
1980,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C340000000,265,71750,109.7
1981,2023,技術員及助理專業人員,C340000000,9474,50524,76.2
1982,2023,電機、電子技術員,C340000000,1854,42650,64.4
1983,2023,航空機械技術員,C340000000,1494,69209,109.5
1984,2023,機械技術員(含造船、輪機、鑄造),C340000000,1799,44692,60
1985,2023,品管、工管及生管技術員,C340000000,822,47530,76.8
1986,2023,製圖員,C340000000,---,---,---
1987,2023,勞安及衛生技術員,C340000000,917,36160,46.6
1988,2023,會計人員,C340000000,201,67192,107.3
1989,2023,工商業銷售代表(含業務員),C340000000,948,63784,104.5
1990,2023,採購員,C340000000,715,52150,73.9
1991,2023,報關員(含報驗、船務人員),C340000000,-,-,-
1992,2023,專業秘書,C340000000,---,---,---
1993,2023,法務人員,C340000000,---,---,---
1994,2023,資訊管理及維護技術員,C340000000,---,---,---
1995,2023,事務支援人員,C340000000,5206,38592,54
1996,2023,總務,C340000000,382,41253,52.1
1997,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C340000000,2441,35935,49.6
1998,2023,收帳、收費人員(含帳款催收),C340000000,-,-,-
1999,2023,接待員及服務台事務人員(含總機),C340000000,---,---,---
2000,2023,會計助理、簿記、出納,C340000000,1313,35538,47.4
2001,2023,存貨事務人員,C340000000,472,50332,83.9
2002,2023,生產及物料規劃事務人員,C340000000,258,57583,90
2003,2023,人事事務人員,C340000000,208,37406,52.9
2004,2023,服務及銷售工作人員,C340000000,---,---,---
2005,2023,按摩師,C340000000,-,-,-
2006,2023,建築物管理員、保全及警衛人員,C340000000,-,-,-
2007,2023,技藝、機械設備操作及組裝人員,C340000000,25693,42941,60.3
2008,2023,砌磚及有關工作人員,C340000000,-,-,-
2009,2023,油漆、噴漆人員(含裱糊工),C340000000,646,39835,51
2010,2023,焊接及切割人員(含電焊工、氣焊工),C340000000,2896,39428,49.2
2011,2023,板金人員,C340000000,-,-,-
2012,2023,金屬工具機設定及操作人員,C340000000,---,---,---
2013,2023,航空器維修人員,C340000000,4080,56840,99.5
2014,2023,產業用機器維修人員,C340000000,9984,39278,56
2015,2023,精密儀器製造及修理人員,C340000000,-,-,-
2016,2023,電力、電子、資通訊設備裝修人員(含水電工),C340000000,4132,39393,48.7
2017,2023,生產機械設備操作人員、剪裁或裁縫人員,C340000000,539,39617,52.4
2018,2023,組裝(現場)人員,C340000000,1753,39267,52.7
2019,2023,小客、貨車駕駛人員,C340000000,256,54905,83.2
2020,2023,大客、貨車駕駛人員,C340000000,-,-,-
2021,2023,推土、吊車、起重機等移運設備操作人員,C340000000,---,---,---
2022,2023,基層技術工及勞力工,C340000000,2012,30894,38
2023,2023,清潔及家事工作人員(含建築清潔工、房務人員),C340000000,---,---,---
2024,2023,勞力工(含理貨員、行李搬運工),C340000000,1695,31530,39.4
