序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,111年1月至111年12月全年薪資所得（金額萬元）
1,2023,主管及監督人員,P000000000,10876,52873,68.3
2,2023,高階主管(總經理及總執行長),P000000000,---,---,---
3,2023,中階主管(經理),P000000000,4743,58998,78.5
4,2023,監督人員(含現場及辦公室主任、科/股長),P000000000,5709,44857,56.9
5,2023,專業人員,P000000000,76662,37887,48.6
6,2023,平面及多媒體設計師,P000000000,325,41373,58.8
7,2023,護理人員,P000000000,---,---,---
8,2023,學前教育人員,P000000000,48279,39287,51
9,2023,補教業教師,P000000000,25836,34575,43.3
10,2023,專案管理師(含經營管理顧問),P000000000,-,-,-
11,2023,人力資源管理師,P000000000,-,-,-
12,2023,廣告及行銷專業人員(含企劃),P000000000,846,40510,48.6
13,2023,公關專業人員,P000000000,---,---,---
14,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),P000000000,726,52044,63.8
15,2023,編輯、作家及有關撰稿人員,P000000000,-,-,-
16,2023,翻譯人員,P000000000,-,-,-
17,2023,技術員及助理專業人員,P000000000,1034,36718,46.5
18,2023,勞安及衛生技術員,P000000000,-,-,-
19,2023,會計人員,P000000000,-,-,-
20,2023,工商業銷售代表(含業務員),P000000000,614,35531,43.2
21,2023,採購員,P000000000,-,-,-
22,2023,法務人員,P000000000,-,-,-
23,2023,攝影師、攝影記者,P000000000,-,-,-
24,2023,資訊管理及維護技術員,P000000000,234,37670,48.1
25,2023,廣播及視聽技術員(含放映員),P000000000,-,-,-
26,2023,事務支援人員,P000000000,32411,32820,41.3
27,2023,總務,P000000000,1445,32737,43
28,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),P000000000,9171,33680,42.4
29,2023,接待員及服務台事務人員(含總機),P000000000,4513,30431,39.2
30,2023,電話及網路客服人員,P000000000,602,34566,46.7
31,2023,會計助理、簿記、出納,P000000000,1836,33474,41
32,2023,存貨事務人員,P000000000,---,---,---
33,2023,人事事務人員,P000000000,816,34737,43.9
34,2023,教務人員(含班導師、課輔人員),P000000000,13932,32744,40.7
35,2023,服務及銷售工作人員,P000000000,5893,31857,40.6
36,2023,廚師,P000000000,1383,31576,40
37,2023,銷售人員,P000000000,---,---,---
38,2023,電話及網路行銷人員,P000000000,---,---,---
39,2023,兒童照顧人員(含保母),P000000000,3677,31536,40.5
40,2023,建築物管理員、保全及警衛人員,P000000000,-,-,-
41,2023,技藝、機械設備操作及組裝人員,P000000000,2189,30715,38.1
42,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),P000000000,---,---,---
43,2023,小客、貨車駕駛人員,P000000000,2132,30680,38
44,2023,基層技術工及勞力工,P000000000,4222,28887,36.6
45,2023,清潔及家事工作人員(含建築清潔工、房務人員),P000000000,1340,28322,34.8
46,2023,勞力工(含理貨員、行李搬運工),P000000000,---,---,---
47,2023,廚房幫工(含速食烹調),P000000000,2792,29196,37.4
48,2023,主管及監督人員,P851000000,5509,57021,75.5
49,2023,高階主管(總經理及總執行長),P851000000,---,---,---
50,2023,中階主管(經理),P851000000,3972,57906,76.4
51,2023,監督人員(含現場及辦公室主任、科/股長),P851000000,1208,46420,62.7
52,2023,專業人員,P851000000,48779,39342,51.1
53,2023,護理人員,P851000000,---,---,---
54,2023,學前教育人員,P851000000,48279,39287,51
55,2023,技術員及助理專業人員,P851000000,-,-,-
56,2023,資訊管理及維護技術員,P851000000,-,-,-
57,2023,事務支援人員,P851000000,8906,35138,44.3
58,2023,總務,P851000000,---,---,---
59,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),P851000000,3360,33697,42.9
60,2023,接待員及服務台事務人員(含總機),P851000000,---,---,---
61,2023,會計助理、簿記、出納,P851000000,---,---,---
62,2023,人事事務人員,P851000000,---,---,---
63,2023,教務人員(含班導師、課輔人員),P851000000,3815,37450,46.3
64,2023,服務及銷售工作人員,P851000000,5071,31545,40.4
65,2023,廚師,P851000000,1383,31576,40
66,2023,兒童照顧人員(含保母),P851000000,3677,31536,40.5
67,2023,建築物管理員、保全及警衛人員,P851000000,-,-,-
68,2023,技藝、機械設備操作及組裝人員,P851000000,2038,30776,38
69,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),P851000000,---,---,---
70,2023,小客、貨車駕駛人員,P851000000,1981,30740,38
71,2023,基層技術工及勞力工,P851000000,3605,29080,36.9
72,2023,清潔及家事工作人員(含建築清潔工、房務人員),P851000000,---,---,---
73,2023,勞力工(含理貨員、行李搬運工),P851000000,---,---,---
74,2023,廚房幫工(含速食烹調),P851000000,2792,29196,37.4
75,2023,主管及監督人員,P859000000,5367,48616,61.9
76,2023,高階主管(總經理及總執行長),P859000000,---,---,---
77,2023,中階主管(經理),P859000000,771,64626,88.5
78,2023,監督人員(含現場及辦公室主任、科/股長),P859000000,4501,44438,55.6
79,2023,專業人員,P859000000,27883,35341,44.4
80,2023,平面及多媒體設計師,P859000000,325,41373,58.8
81,2023,補教業教師,P859000000,25836,34575,43.3
82,2023,專案管理師(含經營管理顧問),P859000000,-,-,-
83,2023,人力資源管理師,P859000000,-,-,-
84,2023,廣告及行銷專業人員(含企劃),P859000000,846,40510,48.6
85,2023,公關專業人員,P859000000,---,---,---
86,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),P859000000,726,52044,63.8
87,2023,編輯、作家及有關撰稿人員,P859000000,-,-,-
88,2023,翻譯人員,P859000000,-,-,-
89,2023,技術員及助理專業人員,P859000000,989,36790,46.6
90,2023,勞安及衛生技術員,P859000000,-,-,-
91,2023,會計人員,P859000000,-,-,-
92,2023,工商業銷售代表(含業務員),P859000000,614,35531,43.2
93,2023,採購員,P859000000,-,-,-
94,2023,法務人員,P859000000,-,-,-
95,2023,攝影師、攝影記者,P859000000,-,-,-
96,2023,資訊管理及維護技術員,P859000000,---,---,---
97,2023,廣播及視聽技術員(含放映員),P859000000,-,-,-
98,2023,事務支援人員,P859000000,23505,31942,40.1
99,2023,總務,P859000000,---,---,---
100,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),P859000000,5811,33670,42.1
101,2023,接待員及服務台事務人員(含總機),P859000000,---,---,---
