序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
1,2025,主管及監督人員,G000000000,282412,80629,122.1
2,2025,高階主管(總經理及總執行長),G000000000,33590,151807,244.4
3,2025,中階主管(經理),G000000000,77139,94928,143.1
4,2025,監督人員(含現場及辦公室主任、科/股長),G000000000,171683,60277,88.7
5,2025,專業人員,G000000000,83934,62062,90.2
6,2025,精算師(取得正式資格者),G000000000,-,-,-
7,2025,統計及精算專業人員,G000000000,---,---,---
8,2025,生命科學及生物科技專業人員(含生態環境),G000000000,---,---,---
9,2025,農、林、漁、牧業專業人員,G000000000,264,47320,73.5
10,2025,品管、工管及生管工程師,G000000000,740,65807,94.8
11,2025,土木及水利工程師,G000000000,101,67707,99.1
12,2025,環境工程師,G000000000,141,59649,88.7
13,2025,冷凍空調工程師,G000000000,-,-,-
14,2025,機械工程師(含造船、輪機、鑄造),G000000000,4735,59850,88.2
15,2025,食品工程師,G000000000,---,---,---
16,2025,化學工程師,G000000000,2176,57981,76.4
17,2025,醫療器材、醫學工程師,G000000000,663,69597,106.2
18,2025,生物科學工程師,G000000000,-,-,-
19,2025,光學工程師,G000000000,---,---,---
20,2025,電機、電子工程師,G000000000,14120,77271,112.2
21,2025,電信工程師,G000000000,---,---,---
22,2025,建築工程師(含建築師),G000000000,---,---,---
23,2025,景觀設計師、都市及交通規劃師,G000000000,---,---,---
24,2025,室內設計師,G000000000,---,---,---
25,2025,平面及多媒體設計師,G000000000,5826,42453,56.1
26,2025,產品及服裝設計師(含工業設計),G000000000,3613,49414,67.7
27,2025,護理人員,G000000000,152,42463,61.7
28,2025,獸醫師,G000000000,---,---,---
29,2025,藥事人員(含藥師),G000000000,5167,56327,72.2
30,2025,勞安及衛生管理人員(含工業安全管理師),G000000000,553,62696,95.1
31,2025,營養師,G000000000,---,---,---
32,2025,聽力及語言治療師,G000000000,---,---,---
33,2025,醫院管理師,G000000000,-,-,-
34,2025,其他醫療保健專業人員,G000000000,-,-,-
35,2025,補教業教師,G000000000,-,-,-
36,2025,會(審)計師,G000000000,69,69731,94.8
37,2025,風險控管人員,G000000000,---,---,---
38,2025,財務及投資規劃分析人員,G000000000,481,75077,108.3
39,2025,專案管理師(含經營管理顧問),G000000000,6369,67185,98.6
40,2025,稽核人員,G000000000,407,64284,97.9
41,2025,人力資源管理師,G000000000,2473,64153,92.6
42,2025,廣告及行銷專業人員(含企劃),G000000000,22288,54497,82
43,2025,公關專業人員,G000000000,237,64337,92.6
44,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),G000000000,12633,71105,106.8
45,2025,律師,G000000000,---,---,---
46,2025,專利工程師及公證人,G000000000,---,---,---
47,2025,編輯、作家及有關撰稿人員,G000000000,---,---,---
48,2025,翻譯人員,G000000000,---,---,---
49,2025,表演藝術人員(含演員、配音員),G000000000,---,---,---
50,2025,電影、舞台及有關導演與製作人,G000000000,91,53799,80.4
51,2025,廣播、電視及其他媒體播報員,G000000000,---,---,---
52,2025,其他專業人員,G000000000,-,-,-
53,2025,技術員及助理專業人員,G000000000,301910,49348,70.3
54,2025,物理、化學及地球科學技術員,G000000000,-,-,-
55,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),G000000000,171,45419,73.5
56,2025,電機、電子技術員,G000000000,15079,46184,61.6
57,2025,航空機械技術員,G000000000,-,-,-
58,2025,冷凍空調技術員,G000000000,---,---,---
59,2025,機械技術員(含造船、輪機、鑄造),G000000000,6808,41124,56.6
60,2025,食品技術員,G000000000,---,---,---
61,2025,化工技術員,G000000000,1518,40261,67.9
62,2025,品管、工管及生管技術員,G000000000,8995,43301,60.2
63,2025,製圖員,G000000000,699,42637,57.6
64,2025,環境工程技術員,G000000000,66,42906,66.6
65,2025,紡織技術員,G000000000,-,-,-
66,2025,焚化爐、水處理及氣(液)體設備操作員,G000000000,---,---,---
67,2025,石油及天然氣精煉設備操作員,G000000000,-,-,-
68,2025,生命科學技術員,G000000000,---,---,---
69,2025,農業技術及農業推廣人員,G000000000,569,54200,86.4
70,2025,船舶監管人員(含引水人員),G000000000,---,---,---
71,2025,醫學及病理檢驗人員,G000000000,-,-,-
72,2025,義肢、義齒等人體輔具技術員,G000000000,-,-,-
73,2025,傳統醫學技術員,G000000000,-,-,-
74,2025,配鏡、驗光技術員,G000000000,2554,38289,50
75,2025,物理、職能(復健)治療技術員,G000000000,-,-,-
76,2025,勞安及衛生技術員,G000000000,295,46571,74.3
77,2025,其他醫療保健助理專業人員,G000000000,---,---,---
78,2025,信用及貸款人員,G000000000,-,-,-
79,2025,會計人員,G000000000,3778,53821,77
80,2025,統計及精算助理專業人員,G000000000,---,---,---
81,2025,保險代理人 (含保險業務員),G000000000,-,-,-
82,2025,工商業銷售代表(含業務員),G000000000,212133,50729,72.8
83,2025,採購員,G000000000,25345,46633,63.5
84,2025,報關員(含報驗、船務人員),G000000000,843,47090,78.4
85,2025,會議及活動規劃人員,G000000000,---,---,---
86,2025,拍賣員(不含電子購物、郵購),G000000000,-,-,-
87,2025,專業秘書,G000000000,6724,52388,78.8
88,2025,法務人員,G000000000,524,60668,86.9
89,2025,攝影師、攝影記者,G000000000,---,---,---
90,2025,節目助理及舞台相關工作人員,G000000000,120,41089,57
91,2025,資訊管理及維護技術員,G000000000,11780,46474,64.5
92,2025,廣播及視聽技術員(含放映員),G000000000,---,---,---
93,2025,電信技術員,G000000000,-,-,-
94,2025,其他技術員及助理專業人員,G000000000,-,-,-
95,2025,事務支援人員,G000000000,353812,38580,51.5
96,2025,總務,G000000000,23146,38560,51.6
97,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),G000000000,106628,39360,53.9
98,2025,收帳、收費人員(含帳款催收),G000000000,---,---,---
99,2025,接待員及服務台事務人員(含總機),G000000000,10462,38992,51.8
100,2025,電話及網路客服人員,G000000000,10246,38788,50.2
101,2025,統計調查訪談人員,G000000000,263,42140,60.2
102,2025,醫院(診所)櫃台事務人員,G000000000,-,-,-
103,2025,會計助理、簿記、出納,G000000000,141020,37302,49
104,2025,統計、財務、證券及保險事務人員,G000000000,---,---,---
105,2025,存貨事務人員,G000000000,42356,38602,50.8
106,2025,生產及物料規劃事務人員,G000000000,10178,44510,62
107,2025,運輸事務人員(含稽查、調度、管理、航務),G000000000,-,-,-
108,2025,人事事務人員,G000000000,9192,41532,55.3
109,2025,其他事務支援人員,G000000000,-,-,-
110,2025,服務及銷售工作人員,G000000000,321123,37887,52.5
111,2025,導遊、領隊及解說員,G000000000,-,-,-
112,2025,廚師(含廚房領班),G000000000,1088,40416,55.5
113,2025,飲料調配及調酒員,G000000000,-,-,-
114,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),G000000000,4589,37152,48.1
115,2025,美髮、美容及造型設計人員,G000000000,1523,34701,52.3
116,2025,旅館管家、舍監(含房務領班),G000000000,---,---,---
117,2025,寵物美容師及動物照料工作人員,G000000000,-,-,-
118,2025,按摩師,G000000000,---,---,---
119,2025,商店銷售及展售人員(含門市店長),G000000000,263200,38024,52.7
120,2025,收銀員及售票員,G000000000,21428,36756,46.2
121,2025,電話及網路行銷人員,G000000000,7458,39162,62.5
122,2025,加油站服務員,G000000000,20007,37110,53.6
123,2025,建築物管理員、保全及警衛人員,G000000000,1685,38406,53.7
124,2025,其他服務及銷售工作人員,G000000000,-,-,-
125,2025,技藝、機械設備操作及組裝人員,G000000000,179511,39277,52.5
126,2025,園藝及農牧業生產人員,G000000000,3196,31973,38.8
127,2025,砌石、裁石及石雕人員,G000000000,-,-,-
128,2025,鋼筋彎紮、模板及混凝土有關工作人員,G000000000,-,-,-
129,2025,營建木作人員,G000000000,---,---,---
130,2025,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),G000000000,-,-,-
131,2025,屋頂工作、地面牆面鋪設、泥作工作人員,G000000000,-,-,-
132,2025,絕緣材料、玻璃安裝人員,G000000000,-,-,-
133,2025,管道裝設人員(含檢修),G000000000,939,41487,56.4
134,2025,空調及冷凍機械裝修人員,G000000000,3866,39922,55.9
135,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),G000000000,---,---,---
136,2025,焊接及切割人員(含電焊工、氣焊工),G000000000,---,---,---
137,2025,板金人員,G000000000,---,---,---
138,2025,金屬結構預備及組合人員,G000000000,-,-,-
139,2025,鍛造、錘造及鍛壓工作人員,G000000000,-,-,-
140,2025,工具製造人員(含模具工、鉗工),G000000000,-,-,-
141,2025,金屬工具機設定及操作人員,G000000000,4157,34285,45.5
142,2025,車輛維修人員(含自行車、機車、汽車、火車),G000000000,22980,45892,67.2
143,2025,產業用機器維修人員,G000000000,8060,50816,70.3
144,2025,精密儀器製造及修理人員,G000000000,4039,46268,63.2
145,2025,樂器製造及調音人員,G000000000,-,-,-
146,2025,珠寶及貴金屬製作人員,G000000000,-,-,-
147,2025,陶瓷製品有關工作人員(含磚瓦),G000000000,-,-,-
148,2025,玻璃製品製造人員,G000000000,-,-,-
149,2025,各種材質手工藝人員,G000000000,-,-,-
150,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),G000000000,443,35504,52.2
151,2025,電力、電子、資通訊設備裝修人員(含水電工),G000000000,21547,36906,52
152,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),G000000000,19217,33830,43.8
153,2025,產品分級及檢查人員,G000000000,5016,31830,40
154,2025,木材處理、家具木工及有關工作人員,G000000000,---,---,---
155,2025,服飾打樣人員,G000000000,---,---,---
156,2025,製鞋及有關工作人員,G000000000,-,-,-
157,2025,生產機械設備操作人員、剪裁或裁縫人員,G000000000,6716,35610,46.6
158,2025,洗衣(含鞋包)、熨燙工,G000000000,-,-,-
159,2025,組裝(現場)人員,G000000000,3502,30074,38.8
160,2025,機車送件駕駛人員,G000000000,2513,35638,43.7
161,2025,小客、貨車駕駛人員,G000000000,50980,38668,49.6
162,2025,大客、貨車駕駛人員,G000000000,12299,44684,57.5
163,2025,推土、吊車、起重機等移運設備操作人員,G000000000,4270,40603,54.4
164,2025,其他技藝、機械設備操作及組裝人員,G000000000,-,-,-
165,2025,基層技術工及勞力工,G000000000,85785,33978,43.9
166,2025,清潔及家事工作人員(含建築清潔工、房務人員),G000000000,3533,33283,42.2
167,2025,勞力工(含理貨員、行李搬運工),G000000000,78666,34223,44.3
168,2025,廢棄物收集工及回收資源分類工,G000000000,3511,29239,35.4
169,2025,廚房幫工(含速食烹調),G000000000,-,-,-
170,2025,抄表員及自動販賣機收款員,G000000000,-,-,-
171,2025,停車場管理工,G000000000,-,-,-
172,2025,收票員、引座員、休閒遊樂場所服務員,G000000000,---,---,---
173,2025,主管及監督人員,G450000000,192177,86863,133
174,2025,高階主管(總經理及總執行長),G450000000,30220,151779,248.1
175,2025,中階主管(經理),G450000000,59669,98315,148.9
176,2025,監督人員(含現場及辦公室主任、科/股長),G450000000,102288,61004,90.1
177,2025,專業人員,G450000000,64079,64591,94.8
178,2025,精算師(取得正式資格者),G450000000,-,-,-
179,2025,統計及精算專業人員,G450000000,-,-,-
180,2025,生命科學及生物科技專業人員(含生態環境),G450000000,---,---,---
181,2025,農、林、漁、牧業專業人員,G450000000,264,47320,73.5
182,2025,品管、工管及生管工程師,G450000000,661,65091,94.8
183,2025,土木及水利工程師,G450000000,---,---,---
184,2025,環境工程師,G450000000,---,---,---
185,2025,冷凍空調工程師,G450000000,-,-,-
186,2025,機械工程師(含造船、輪機、鑄造),G450000000,4700,59806,88.2
187,2025,食品工程師,G450000000,---,---,---
188,2025,化學工程師,G450000000,2125,57769,76
189,2025,醫療器材、醫學工程師,G450000000,663,69597,106.2
190,2025,生物科學工程師,G450000000,-,-,-
191,2025,光學工程師,G450000000,---,---,---
192,2025,電機、電子工程師,G450000000,13948,77236,112
193,2025,電信工程師,G450000000,-,-,-
194,2025,室內設計師,G450000000,-,-,-
195,2025,平面及多媒體設計師,G450000000,3585,41198,53.7
196,2025,產品及服裝設計師(含工業設計),G450000000,3068,50548,69.9
197,2025,護理人員,G450000000,---,---,---
198,2025,獸醫師,G450000000,---,---,---
199,2025,藥事人員(含藥師),G450000000,889,67065,88.5
200,2025,勞安及衛生管理人員(含工業安全管理師),G450000000,314,64701,104.7
201,2025,營養師,G450000000,-,-,-
202,2025,聽力及語言治療師,G450000000,-,-,-
203,2025,醫院管理師,G450000000,-,-,-
204,2025,其他醫療保健專業人員,G450000000,-,-,-
205,2025,補教業教師,G450000000,-,-,-
206,2025,會(審)計師,G450000000,---,---,---
207,2025,風險控管人員,G450000000,---,---,---
208,2025,財務及投資規劃分析人員,G450000000,---,---,---
209,2025,專案管理師(含經營管理顧問),G450000000,4861,68225,100.1
210,2025,稽核人員,G450000000,---,---,---
211,2025,人力資源管理師,G450000000,1439,67343,98.8
212,2025,廣告及行銷專業人員(含企劃),G450000000,16358,56807,86.6
213,2025,公關專業人員,G450000000,---,---,---
214,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),G450000000,10031,73360,110.6
215,2025,律師,G450000000,-,-,-
216,2025,專利工程師及公證人,G450000000,---,---,---
217,2025,編輯、作家及有關撰稿人員,G450000000,-,-,-
218,2025,翻譯人員,G450000000,---,---,---
219,2025,其他專業人員,G450000000,-,-,-
220,2025,技術員及助理專業人員,G450000000,262905,49210,69.7
221,2025,物理、化學及地球科學技術員,G450000000,-,-,-
222,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),G450000000,---,---,---
223,2025,電機、電子技術員,G450000000,11519,46762,61.5
224,2025,冷凍空調技術員,G450000000,---,---,---
225,2025,機械技術員(含造船、輪機、鑄造),G450000000,6532,41172,56.6
226,2025,食品技術員,G450000000,---,---,---
227,2025,化工技術員,G450000000,1444,39577,66.9
228,2025,品管、工管及生管技術員,G450000000,7929,43776,60.4
229,2025,製圖員,G450000000,---,---,---
230,2025,環境工程技術員,G450000000,-,-,-
231,2025,紡織技術員,G450000000,-,-,-
232,2025,焚化爐、水處理及氣(液)體設備操作員,G450000000,-,-,-
233,2025,生命科學技術員,G450000000,---,---,---
234,2025,農業技術及農業推廣人員,G450000000,569,54200,86.4
235,2025,醫學及病理檢驗人員,G450000000,-,-,-
236,2025,義肢、義齒等人體輔具技術員,G450000000,-,-,-
237,2025,傳統醫學技術員,G450000000,-,-,-
238,2025,配鏡、驗光技術員,G450000000,-,-,-
239,2025,物理、職能(復健)治療技術員,G450000000,-,-,-
240,2025,勞安及衛生技術員,G450000000,---,---,---
241,2025,其他醫療保健助理專業人員,G450000000,-,-,-
242,2025,信用及貸款人員,G450000000,-,-,-
243,2025,會計人員,G450000000,2790,53896,78.3
244,2025,統計及精算助理專業人員,G450000000,---,---,---
245,2025,工商業銷售代表(含業務員),G450000000,193394,50219,71.4
246,2025,採購員,G450000000,20504,46178,63
247,2025,報關員(含報驗、船務人員),G450000000,786,47567,80.1
248,2025,會議及活動規劃人員,G450000000,---,---,---
249,2025,拍賣員(不含電子購物、郵購),G450000000,-,-,-
250,2025,專業秘書,G450000000,5893,52669,79.7
251,2025,法務人員,G450000000,---,---,---
252,2025,攝影師、攝影記者,G450000000,-,-,-
253,2025,資訊管理及維護技術員,G450000000,8639,47158,64.5
254,2025,電信技術員,G450000000,-,-,-
255,2025,其他技術員及助理專業人員,G450000000,-,-,-
256,2025,事務支援人員,G450000000,291205,38620,51.6
257,2025,總務,G450000000,18818,38752,52.2
258,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),G450000000,87189,39493,54.1
259,2025,收帳、收費人員(含帳款催收),G450000000,---,---,---
260,2025,接待員及服務台事務人員(含總機),G450000000,3714,34675,45.2
261,2025,電話及網路客服人員,G450000000,6370,38876,50.5
262,2025,統計調查訪談人員,G450000000,---,---,---
263,2025,醫院(診所)櫃台事務人員,G450000000,-,-,-
264,2025,會計助理、簿記、出納,G450000000,123092,37338,49.2
265,2025,統計、財務、證券及保險事務人員,G450000000,---,---,---
266,2025,存貨事務人員,G450000000,35129,38993,51.4
267,2025,生產及物料規劃事務人員,G450000000,9518,45013,62.5
