序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
1,2025,主管及監督人員,N000000000,39353,56481,74.7
2,2025,高階主管(總經理及總執行長),N000000000,2258,126215,168.4
3,2025,中階主管(經理),N000000000,9665,65973,90.1
4,2025,監督人員(含現場及辦公室主任、科/股長),N000000000,27430,47395,61.9
5,2025,專業人員,N000000000,15685,53974,71
6,2025,統計及精算專業人員,N000000000,-,-,-
7,2025,生命科學及生物科技專業人員(含生態環境),N000000000,-,-,-
8,2025,品管、工管及生管工程師,N000000000,-,-,-
9,2025,土木及水利工程師,N000000000,-,-,-
10,2025,環境工程師,N000000000,-,-,-
11,2025,航空機械工程師,N000000000,-,-,-
12,2025,機械工程師(含造船、輪機、鑄造),N000000000,-,-,-
13,2025,化學工程師,N000000000,---,---,---
14,2025,醫療器材、醫學工程師,N000000000,-,-,-
15,2025,生物科學工程師,N000000000,-,-,-
16,2025,電機、電子工程師,N000000000,2439,65812,85.4
17,2025,電信工程師,N000000000,-,-,-
18,2025,測量師及製圖師,N000000000,-,-,-
19,2025,室內設計師,N000000000,-,-,-
20,2025,平面及多媒體設計師,N000000000,1062,46516,58.3
21,2025,產品及服裝設計師(含工業設計),N000000000,-,-,-
22,2025,護理人員,N000000000,---,---,---
23,2025,藥事人員(含藥師),N000000000,-,-,-
24,2025,勞安及衛生管理人員(含工業安全管理師),N000000000,---,---,---
25,2025,物理治療師,N000000000,-,-,-
26,2025,其他醫療保健專業人員,N000000000,-,-,-
27,2025,補教業教師,N000000000,-,-,-
28,2025,會(審)計師,N000000000,-,-,-
29,2025,風險控管人員,N000000000,-,-,-
30,2025,財務及投資規劃分析人員,N000000000,-,-,-
31,2025,專案管理師(含經營管理顧問),N000000000,494,52519,69.5
32,2025,稽核人員,N000000000,---,---,---
33,2025,人力資源管理師,N000000000,1079,50426,65.8
34,2025,廣告及行銷專業人員(含企劃),N000000000,3019,46382,61.6
35,2025,公關專業人員,N000000000,-,-,-
36,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),N000000000,4399,67298,94.5
37,2025,律師,N000000000,-,-,-
38,2025,專利工程師及公證人,N000000000,-,-,-
39,2025,社工師、心理專業人員,N000000000,-,-,-
40,2025,編輯、作家及有關撰稿人員,N000000000,103,44715,58.6
41,2025,新聞記者,N000000000,-,-,-
42,2025,翻譯人員,N000000000,3036,37219,46.3
43,2025,電影、舞台及有關導演與製作人,N000000000,-,-,-
44,2025,其他專業人員,N000000000,-,-,-
45,2025,技術員及助理專業人員,N000000000,26466,42833,59.5
46,2025,物理、化學及地球科學技術員,N000000000,-,-,-
47,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),N000000000,-,-,-
48,2025,電機、電子技術員,N000000000,4784,42485,57
49,2025,航空機械技術員,N000000000,-,-,-
50,2025,機械技術員(含造船、輪機、鑄造),N000000000,1352,42860,60.7
51,2025,食品技術員,N000000000,-,-,-
52,2025,化工技術員,N000000000,-,-,-
53,2025,品管、工管及生管技術員,N000000000,-,-,-
54,2025,製圖員,N000000000,-,-,-
55,2025,環境工程技術員,N000000000,712,41782,54.2
56,2025,紡織技術員,N000000000,-,-,-
57,2025,焚化爐、水處理及氣(液)體設備操作員,N000000000,-,-,-
58,2025,石油及天然氣精煉設備操作員,N000000000,-,-,-
59,2025,生命科學技術員,N000000000,-,-,-
60,2025,農業技術及農業推廣人員,N000000000,-,-,-
61,2025,醫療設備控制技術員,N000000000,-,-,-
62,2025,醫學及病理檢驗人員,N000000000,-,-,-
63,2025,病歷管理人員,N000000000,-,-,-
64,2025,勞安及衛生技術員,N000000000,---,---,---
65,2025,證券金融交易員及經紀人(含理財專員、承銷人員),N000000000,-,-,-
66,2025,信用及貸款人員,N000000000,53,43114,58.6
67,2025,會計人員,N000000000,762,47386,61.9
68,2025,統計及精算助理專業人員,N000000000,-,-,-
69,2025,財物及損失鑑價人員,N000000000,---,---,---
70,2025,工商業銷售代表(含業務員),N000000000,11908,42493,61.9
71,2025,採購員,N000000000,---,---,---
72,2025,報關員(含報驗、船務人員),N000000000,-,-,-
73,2025,會議及活動規劃人員,N000000000,938,41782,54.3
74,2025,職業介紹人及承包人,N000000000,3203,41913,57
75,2025,不動產經紀人(含房屋仲介),N000000000,-,-,-
76,2025,專業秘書,N000000000,457,48939,68.3
77,2025,法務人員,N000000000,566,48133,68.7
78,2025,社會工作助理人員,N000000000,-,-,-
79,2025,運動、健身及休閒娛樂指導員,N000000000,-,-,-
80,2025,攝影師、攝影記者,N000000000,---,---,---
81,2025,節目助理及舞台相關工作人員,N000000000,---,---,---
82,2025,資訊管理及維護技術員,N000000000,1254,43103,52.6
83,2025,廣播及視聽技術員(含放映員),N000000000,-,-,-
84,2025,電信技術員,N000000000,-,-,-
85,2025,其他技術員及助理專業人員,N000000000,-,-,-
86,2025,事務支援人員,N000000000,81371,36555,47.4
87,2025,總務,N000000000,2673,36548,46.8
88,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),N000000000,37419,35628,45.4
89,2025,銀行、郵局櫃台事務人員,N000000000,---,---,---
90,2025,收帳、收費人員(含帳款催收),N000000000,1233,37488,50.3
91,2025,旅遊諮詢人員(含旅行社事務人員),N000000000,11567,39886,54
92,2025,接待員及服務台事務人員(含總機),N000000000,4848,33102,42.4
93,2025,電話及網路客服人員,N000000000,11117,37849,50.1
94,2025,統計調查訪談人員,N000000000,336,39793,52.4
95,2025,醫院(診所)櫃台事務人員,N000000000,-,-,-
96,2025,會計助理、簿記、出納,N000000000,7601,35824,46
97,2025,核保人員,N000000000,-,-,-
98,2025,統計、財務、證券及保險事務人員,N000000000,---,---,---
99,2025,存貨事務人員,N000000000,---,---,---
100,2025,生產及物料規劃事務人員,N000000000,-,-,-
101,2025,運輸事務人員(含稽查、調度、管理、航務),N000000000,---,---,---
102,2025,人事事務人員,N000000000,4075,36324,46.4
103,2025,郵件處理及投遞人員,N000000000,-,-,-
104,2025,教務人員(含班導師、課輔人員),N000000000,-,-,-
105,2025,其他事務支援人員,N000000000,-,-,-
106,2025,服務及銷售工作人員,N000000000,114036,35057,42.9
107,2025,隨車、船、飛機服務人員(含空服員),N000000000,---,---,---
108,2025,導遊、領隊及解說員,N000000000,1798,33540,39.5
109,2025,廚師(含廚房領班),N000000000,143,44909,53.9
110,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),N000000000,---,---,---
111,2025,美髮、美容及造型設計人員,N000000000,-,-,-
112,2025,旅館管家、舍監(含房務領班),N000000000,---,---,---
113,2025,殯葬服務人員,N000000000,-,-,-
114,2025,寵物美容師及動物照料工作人員,N000000000,---,---,---
115,2025,按摩師,N000000000,---,---,---
116,2025,商店銷售及展售人員(含門市店長),N000000000,2773,35755,43.7
117,2025,收銀員及售票員,N000000000,292,30111,38.5
118,2025,電話及網路行銷人員,N000000000,5056,41287,53.9
119,2025,加油站服務員,N000000000,3196,29598,36.6
120,2025,兒童照顧人員(含保母),N000000000,-,-,-
121,2025,健康照顧人員(含看護、月子照護),N000000000,3177,33798,40.6
122,2025,建築物管理員、保全及警衛人員,N000000000,97268,34969,42.7
123,2025,救生員,N000000000,-,-,-
124,2025,其他服務及銷售工作人員,N000000000,-,-,-
125,2025,技藝、機械設備操作及組裝人員,N000000000,47399,35062,45
126,2025,園藝及農牧業生產人員,N000000000,---,---,---
127,2025,營建木作人員,N000000000,-,-,-
128,2025,屋頂工作、地面牆面鋪設、泥作工作人員,N000000000,-,-,-
129,2025,管道裝設人員(含檢修),N000000000,-,-,-
130,2025,空調及冷凍機械裝修人員,N000000000,-,-,-
131,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),N000000000,-,-,-
132,2025,焊接及切割人員(含電焊工、氣焊工),N000000000,-,-,-
133,2025,板金人員,N000000000,-,-,-
134,2025,鍛造、錘造及鍛壓工作人員,N000000000,-,-,-
135,2025,工具製造人員(含模具工、鉗工),N000000000,-,-,-
136,2025,金屬工具機設定及操作人員,N000000000,-,-,-
137,2025,車輛維修人員(含自行車、機車、汽車、火車),N000000000,718,37464,49.4
138,2025,航空器維修人員,N000000000,-,-,-
139,2025,產業用機器維修人員,N000000000,4393,39215,49
140,2025,精密儀器製造及修理人員,N000000000,-,-,-
141,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),N000000000,---,---,---
142,2025,電力、電子、資通訊設備裝修人員(含水電工),N000000000,5101,37869,55.3
143,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),N000000000,-,-,-
144,2025,產品分級及檢查人員,N000000000,-,-,-
145,2025,製鞋及有關工作人員,N000000000,-,-,-
146,2025,消毒及除蟲有關工作人員,N000000000,1463,39282,46.8
147,2025,生產機械設備操作人員、剪裁或裁縫人員,N000000000,6686,33126,40.2
148,2025,洗衣(含鞋包)、熨燙工,N000000000,-,-,-
149,2025,組裝(現場)人員,N000000000,21058,32994,41.7
150,2025,半導體製品產線作業人員,N000000000,-,-,-
151,2025,機車送件駕駛人員,N000000000,-,-,-
152,2025,小客、貨車駕駛人員,N000000000,3209,37487,48.5
153,2025,大客、貨車駕駛人員,N000000000,2088,41660,54
154,2025,推土、吊車、起重機等移運設備操作人員,N000000000,830,35159,45.2
155,2025,船舶艙面水手及有關工作人員,N000000000,-,-,-
156,2025,其他技藝、機械設備操作及組裝人員,N000000000,-,-,-
157,2025,基層技術工及勞力工,N000000000,97396,31643,39
158,2025,清潔及家事工作人員(含建築清潔工、房務人員),N000000000,80123,31813,39.1
159,2025,勞力工(含理貨員、行李搬運工),N000000000,16453,30808,38.3
160,2025,廢棄物收集工及回收資源分類工,N000000000,179,28686,33
161,2025,廚房幫工(含速食烹調),N000000000,157,30107,35
162,2025,抄表員及自動販賣機收款員,N000000000,---,---,---
163,2025,停車場管理工,N000000000,---,---,---
164,2025,收票員、引座員、休閒遊樂場所服務員,N000000000,-,-,-
165,2025,主管及監督人員,N770000000,4611,54264,77.4
166,2025,高階主管(總經理及總執行長),N770000000,---,---,---
167,2025,中階主管(經理),N770000000,885,73953,105.8
168,2025,監督人員(含現場及辦公室主任、科/股長),N770000000,3622,46412,65.6
169,2025,專業人員,N770000000,953,52454,75.6
170,2025,統計及精算專業人員,N770000000,-,-,-
171,2025,品管、工管及生管工程師,N770000000,-,-,-
172,2025,環境工程師,N770000000,-,-,-
173,2025,機械工程師(含造船、輪機、鑄造),N770000000,-,-,-
174,2025,化學工程師,N770000000,-,-,-
175,2025,電機、電子工程師,N770000000,119,52634,80.7
176,2025,平面及多媒體設計師,N770000000,---,---,---
177,2025,勞安及衛生管理人員(含工業安全管理師),N770000000,---,---,---
178,2025,會(審)計師,N770000000,-,-,-
179,2025,風險控管人員,N770000000,-,-,-
180,2025,財務及投資規劃分析人員,N770000000,-,-,-
181,2025,專案管理師(含經營管理顧問),N770000000,---,---,---
182,2025,稽核人員,N770000000,---,---,---
183,2025,人力資源管理師,N770000000,---,---,---
184,2025,廣告及行銷專業人員(含企劃),N770000000,674,52436,74.4
185,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),N770000000,69,55420,81.1
186,2025,律師,N770000000,-,-,-
187,2025,翻譯人員,N770000000,-,-,-
188,2025,技術員及助理專業人員,N770000000,3809,41729,63.7
189,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),N770000000,-,-,-
190,2025,電機、電子技術員,N770000000,611,37796,55.9
191,2025,機械技術員(含造船、輪機、鑄造),N770000000,---,---,---
192,2025,環境工程技術員,N770000000,-,-,-
193,2025,醫療設備控制技術員,N770000000,-,-,-
194,2025,勞安及衛生技術員,N770000000,-,-,-
195,2025,信用及貸款人員,N770000000,---,---,---
196,2025,會計人員,N770000000,47,48061,61
197,2025,財物及損失鑑價人員,N770000000,---,---,---
198,2025,工商業銷售代表(含業務員),N770000000,2423,42508,65.7
199,2025,採購員,N770000000,-,-,-
200,2025,報關員(含報驗、船務人員),N770000000,-,-,-
201,2025,會議及活動規劃人員,N770000000,---,---,---
202,2025,專業秘書,N770000000,---,---,---
203,2025,法務人員,N770000000,---,---,---
204,2025,運動、健身及休閒娛樂指導員,N770000000,-,-,-
205,2025,攝影師、攝影記者,N770000000,-,-,-
206,2025,節目助理及舞台相關工作人員,N770000000,-,-,-
207,2025,資訊管理及維護技術員,N770000000,---,---,---
208,2025,廣播及視聽技術員(含放映員),N770000000,-,-,-
209,2025,電信技術員,N770000000,-,-,-
210,2025,其他技術員及助理專業人員,N770000000,-,-,-
211,2025,事務支援人員,N770000000,4643,35259,47.5
212,2025,總務,N770000000,---,---,---
213,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),N770000000,1975,35260,47.4
214,2025,收帳、收費人員(含帳款催收),N770000000,---,---,---
215,2025,接待員及服務台事務人員(含總機),N770000000,899,32473,42.9
216,2025,電話及網路客服人員,N770000000,210,34352,51.3
217,2025,統計調查訪談人員,N770000000,-,-,-
218,2025,醫院(診所)櫃台事務人員,N770000000,-,-,-
219,2025,會計助理、簿記、出納,N770000000,913,33885,44.6
220,2025,統計、財務、證券及保險事務人員,N770000000,---,---,---
221,2025,存貨事務人員,N770000000,---,---,---
222,2025,運輸事務人員(含稽查、調度、管理、航務),N770000000,---,---,---
223,2025,人事事務人員,N770000000,---,---,---
224,2025,服務及銷售工作人員,N770000000,---,---,---
225,2025,隨車、船、飛機服務人員(含空服員),N770000000,-,-,-
226,2025,美髮、美容及造型設計人員,N770000000,-,-,-
227,2025,按摩師,N770000000,-,-,-
228,2025,商店銷售及展售人員(含門市店長),N770000000,---,---,---
229,2025,收銀員及售票員,N770000000,-,-,-
230,2025,電話及網路行銷人員,N770000000,---,---,---
231,2025,建築物管理員、保全及警衛人員,N770000000,-,-,-
232,2025,其他服務及銷售工作人員,N770000000,-,-,-
233,2025,技藝、機械設備操作及組裝人員,N770000000,3821,37568,46.7
234,2025,營建木作人員,N770000000,-,-,-
235,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),N770000000,-,-,-
236,2025,焊接及切割人員(含電焊工、氣焊工),N770000000,-,-,-
237,2025,車輛維修人員(含自行車、機車、汽車、火車),N770000000,378,39748,57.2
238,2025,產業用機器維修人員,N770000000,---,---,---
239,2025,精密儀器製造及修理人員,N770000000,-,-,-
240,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),N770000000,-,-,-
241,2025,電力、電子、資通訊設備裝修人員(含水電工),N770000000,---,---,---
242,2025,生產機械設備操作人員、剪裁或裁縫人員,N770000000,-,-,-
243,2025,小客、貨車駕駛人員,N770000000,---,---,---
244,2025,大客、貨車駕駛人員,N770000000,---,---,---
245,2025,推土、吊車、起重機等移運設備操作人員,N770000000,---,---,---
246,2025,船舶艙面水手及有關工作人員,N770000000,-,-,-
247,2025,其他技藝、機械設備操作及組裝人員,N770000000,-,-,-
248,2025,基層技術工及勞力工,N770000000,---,---,---
249,2025,清潔及家事工作人員(含建築清潔工、房務人員),N770000000,---,---,---
250,2025,勞力工(含理貨員、行李搬運工),N770000000,---,---,---
251,2025,廚房幫工(含速食烹調),N770000000,-,-,-
252,2025,抄表員及自動販賣機收款員,N770000000,-,-,-
253,2025,停車場管理工,N770000000,-,-,-
254,2025,主管及監督人員,N781000000,2054,62174,80.2
255,2025,高階主管(總經理及總執行長),N781000000,---,---,---
256,2025,中階主管(經理),N781000000,623,68097,83.8
257,2025,監督人員(含現場及辦公室主任、科/股長),N781000000,1305,50487,68.7
258,2025,專業人員,N781000000,3273,38960,49.2
259,2025,電機、電子工程師,N781000000,-,-,-
260,2025,平面及多媒體設計師,N781000000,-,-,-
261,2025,護理人員,N781000000,-,-,-
262,2025,會(審)計師,N781000000,-,-,-
263,2025,財務及投資規劃分析人員,N781000000,-,-,-
264,2025,專案管理師(含經營管理顧問),N781000000,---,---,---
265,2025,人力資源管理師,N781000000,---,---,---
266,2025,廣告及行銷專業人員(含企劃),N781000000,-,-,-
267,2025,公關專業人員,N781000000,-,-,-
268,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),N781000000,---,---,---
269,2025,編輯、作家及有關撰稿人員,N781000000,-,-,-
270,2025,新聞記者,N781000000,-,-,-
