序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
78,2025,航空駕駛員,C000000000,---,---,---
79,2025,醫療設備控制技術員,C000000000,---,---,---
80,2025,醫學及病理檢驗人員,C000000000,---,---,---
81,2025,義肢、義齒等人體輔具技術員,C000000000,---,---,---
82,2025,傳統醫學技術員,C000000000,-,-,-
83,2025,配鏡、驗光技術員,C000000000,-,-,-
84,2025,物理、職能(復健)治療技術員,C000000000,-,-,-
85,2025,勞安及衛生技術員,C000000000,7455,42852,63.3
86,2025,其他醫療保健助理專業人員,C000000000,-,-,-
87,2025,證券金融交易員及經紀人(含理財專員、承銷人員),C000000000,-,-,-
88,2025,會計人員,C000000000,7494,55739,87
89,2025,統計及精算助理專業人員,C000000000,---,---,---
90,2025,財物及損失鑑價人員,C000000000,-,-,-
91,2025,工商業銷售代表(含業務員),C000000000,66944,51537,81.7
92,2025,採購員,C000000000,33726,47459,74.5
93,2025,報關員(含報驗、船務人員),C000000000,3577,45342,66.5
94,2025,會議及活動規劃人員,C000000000,---,---,---
95,2025,不動產經紀人(含房屋仲介),C000000000,---,---,---
96,2025,拍賣員(不含電子購物、郵購),C000000000,---,---,---
97,2025,專業秘書,C000000000,5482,57437,88
98,2025,法務人員,C000000000,979,62854,100.2
99,2025,社會工作助理人員,C000000000,-,-,-
100,2025,職業運動員,C000000000,-,-,-
101,2025,運動、健身及休閒娛樂指導員,C000000000,-,-,-
102,2025,攝影師、攝影記者,C000000000,-,-,-
103,2025,節目助理及舞台相關工作人員,C000000000,-,-,-
104,2025,資訊管理及維護技術員,C000000000,9366,46917,71.6
105,2025,廣播及視聽技術員(含放映員),C000000000,-,-,-
106,2025,電信技術員,C000000000,1061,51265,98.7
107,2025,其他技術員及助理專業人員,C000000000,-,-,-
108,2025,事務支援人員,C000000000,255411,38338,54
109,2025,總務,C000000000,22183,39533,54.3
110,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C000000000,84442,38144,53.1
111,2025,收帳、收費人員(含帳款催收),C000000000,---,---,---
112,2025,接待員及服務台事務人員(含總機),C000000000,4673,33966,46.9
113,2025,電話及網路客服人員,C000000000,639,43916,64.9
114,2025,統計調查訪談人員,C000000000,-,-,-
115,2025,醫院(診所)櫃台事務人員,C000000000,-,-,-
116,2025,會計助理、簿記、出納,C000000000,63588,37469,51.2
117,2025,統計、財務、證券及保險事務人員,C000000000,114,48572,72
118,2025,存貨事務人員,C000000000,31494,37887,56
119,2025,生產及物料規劃事務人員,C000000000,37331,40602,60
120,2025,運輸事務人員(含稽查、調度、管理、航務),C000000000,-,-,-
121,2025,人事事務人員,C000000000,10918,37427,51.1
122,2025,郵件處理及投遞人員,C000000000,-,-,-
123,2025,其他事務支援人員,C000000000,-,-,-
124,2025,服務及銷售工作人員,C000000000,19023,36490,51.2
125,2025,導遊、領隊及解說員,C000000000,-,-,-
126,2025,廚師(含廚房領班),C000000000,1231,36956,51.4
127,2025,飲料調配及調酒員,C000000000,---,---,---
128,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C000000000,---,---,---
129,2025,美髮、美容及造型設計人員,C000000000,-,-,-
130,2025,旅館管家、舍監(含房務領班),C000000000,---,---,---
131,2025,寵物美容師及動物照料工作人員,C000000000,-,-,-
132,2025,按摩師,C000000000,881,28722,36.6
133,2025,商店銷售及展售人員(含門市店長),C000000000,8060,35014,47.2
134,2025,收銀員及售票員,C000000000,-,-,-
135,2025,電話及網路行銷人員,C000000000,97,40972,75.6
136,2025,加油站服務員,C000000000,-,-,-
137,2025,兒童照顧人員(含保母),C000000000,-,-,-
138,2025,健康照顧人員(含看護、月子照護),C000000000,-,-,-
139,2025,建築物管理員、保全及警衛人員,C000000000,8721,38540,55.4
140,2025,救生員,C000000000,-,-,-
141,2025,其他服務及銷售工作人員,C000000000,-,-,-
142,2025,技藝、機械設備操作及組裝人員,C000000000,1460017,36027,53.4
143,2025,園藝及農牧業生產人員,C000000000,106,36357,54.5
144,2025,砌磚及有關工作人員,C000000000,203,66633,83.3
145,2025,砌石、裁石及石雕人員,C000000000,2449,33435,42.1
146,2025,鋼筋彎紮、模板及混凝土有關工作人員,C000000000,---,---,---
147,2025,營建木作人員,C000000000,477,40779,68.4
148,2025,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),C000000000,-,-,-
149,2025,屋頂工作、地面牆面鋪設、泥作工作人員,C000000000,---,---,---
150,2025,絕緣材料、玻璃安裝人員,C000000000,---,---,---
151,2025,管道裝設人員(含檢修),C000000000,54,62371,97.3
152,2025,空調及冷凍機械裝修人員,C000000000,1655,39535,55.5
153,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C000000000,9925,36663,51.1
154,2025,金屬砂模及砂心製造人員,C000000000,3001,33263,46.4
155,2025,焊接及切割人員(含電焊工、氣焊工),C000000000,35268,37843,50.8
156,2025,板金人員,C000000000,5494,38128,52.5
157,2025,金屬結構預備及組合人員,C000000000,2428,45456,65
158,2025,鍛造、錘造及鍛壓工作人員,C000000000,9335,37112,49.5
159,2025,工具製造人員(含模具工、鉗工),C000000000,27949,37108,48.4
160,2025,金屬工具機設定及操作人員,C000000000,120265,35093,49.3
161,2025,車輛維修人員(含自行車、機車、汽車、火車),C000000000,708,40618,72.3
162,2025,航空器維修人員,C000000000,4613,57818,99.6
163,2025,產業用機器維修人員,C000000000,28981,45062,67.5
164,2025,精密儀器製造及修理人員,C000000000,2165,40178,58.2
165,2025,樂器製造及調音人員,C000000000,1103,34880,46.1
166,2025,珠寶及貴金屬製作人員,C000000000,897,40510,57.2
167,2025,陶瓷製品有關工作人員(含磚瓦),C000000000,5083,33655,45.7
168,2025,玻璃製品製造人員,C000000000,13262,36840,61.1
169,2025,各種材質手工藝人員,C000000000,---,---,---
170,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C000000000,32224,35505,46.1
171,2025,電力、電子、資通訊設備裝修人員(含水電工),C000000000,41624,40805,63.9
172,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),C000000000,72506,34815,46.7
173,2025,產品分級及檢查人員,C000000000,46842,32246,46.8
174,2025,木材處理、家具木工及有關工作人員,C000000000,9333,32273,41.5
175,2025,服飾打樣人員,C000000000,3420,35016,45.6
176,2025,鞣(製)革、毛皮及皮革工作人員,C000000000,1849,32174,44.2
177,2025,製鞋及有關工作人員,C000000000,2999,37903,56.4
178,2025,潛水人員,C000000000,-,-,-
179,2025,消毒及除蟲有關工作人員,C000000000,-,-,-
180,2025,光學鏡片製作人員,C000000000,5156,36508,57.9
181,2025,生產機械設備操作人員、剪裁或裁縫人員,C000000000,368201,36002,51.8
182,2025,洗衣(含鞋包)、熨燙工,C000000000,422,32175,43.9
183,2025,組裝(現場)人員,C000000000,453383,33528,49.6
184,2025,半導體製品產線作業人員,C000000000,106376,42532,83.6
185,2025,軌道車輛駕駛人員,C000000000,---,---,---
186,2025,軌道制動器、號誌及轉轍器操作員,C000000000,---,---,---
187,2025,機車送件駕駛人員,C000000000,-,-,-
188,2025,小客、貨車駕駛人員,C000000000,19713,37216,49.1
189,2025,大客、貨車駕駛人員,C000000000,12299,42393,56.6
190,2025,推土、吊車、起重機等移運設備操作人員,C000000000,7784,43130,63.8
191,2025,船舶艙面水手及有關工作人員,C000000000,-,-,-
192,2025,其他技藝、機械設備操作及組裝人員,C000000000,-,-,-
193,2025,基層技術工及勞力工,C000000000,80584,31666,43.4
194,2025,清潔及家事工作人員(含建築清潔工、房務人員),C000000000,6642,30851,39.8
195,2025,勞力工(含理貨員、行李搬運工),C000000000,73555,31744,43.7
196,2025,廢棄物收集工及回收資源分類工,C000000000,---,---,---
197,2025,廚房幫工(含速食烹調),C000000000,385,30866,41.7
198,2025,抄表員及自動販賣機收款員,C000000000,-,-,-
199,2025,停車場管理工,C000000000,-,-,-
200,2025,主管及監督人員,C080000000,12722,68315,98.4
201,2025,高階主管(總經理及總執行長),C080000000,1295,132971,201.6
202,2025,中階主管(經理),C080000000,2448,78084,112.9
203,2025,監督人員(含現場及辦公室主任、科/股長),C080000000,8979,56327,80
204,2025,專業人員,C080000000,5458,53283,77.2
205,2025,生命科學及生物科技專業人員(含生態環境),C080000000,---,---,---
206,2025,農、林、漁、牧業專業人員,C080000000,313,62481,87.3
207,2025,品管、工管及生管工程師,C080000000,826,49057,72.7
208,2025,土木及水利工程師,C080000000,---,---,---
209,2025,環境工程師,C080000000,---,---,---
210,2025,冷凍空調工程師,C080000000,-,-,-
211,2025,機械工程師(含造船、輪機、鑄造),C080000000,210,55723,90.1
212,2025,食品工程師,C080000000,1297,56284,77.8
213,2025,化學工程師,C080000000,---,---,---
214,2025,生物科學工程師,C080000000,-,-,-
215,2025,電機、電子工程師,C080000000,271,51302,73.5
216,2025,室內設計師,C080000000,-,-,-
217,2025,平面及多媒體設計師,C080000000,---,---,---
218,2025,產品及服裝設計師(含工業設計),C080000000,---,---,---
219,2025,醫師,C080000000,-,-,-
220,2025,護理人員,C080000000,92,42090,62.5
221,2025,獸醫師,C080000000,---,---,---
222,2025,藥事人員(含藥師),C080000000,-,-,-
223,2025,勞安及衛生管理人員(含工業安全管理師),C080000000,390,53073,78.8
224,2025,營養師,C080000000,---,---,---
225,2025,會(審)計師,C080000000,-,-,-
226,2025,風險控管人員,C080000000,-,-,-
227,2025,財務及投資規劃分析人員,C080000000,---,---,---
228,2025,專案管理師(含經營管理顧問),C080000000,---,---,---
229,2025,稽核人員,C080000000,---,---,---
230,2025,人力資源管理師,C080000000,333,53711,78.1
231,2025,廣告及行銷專業人員(含企劃),C080000000,887,46969,65.5
232,2025,公關專業人員,C080000000,---,---,---
233,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C080000000,350,56562,85.9
234,2025,律師,C080000000,---,---,---
235,2025,編輯、作家及有關撰稿人員,C080000000,-,-,-
236,2025,翻譯人員,C080000000,-,-,-
237,2025,其他專業人員,C080000000,-,-,-
238,2025,技術員及助理專業人員,C080000000,19428,43228,60.7
239,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C080000000,---,---,---
240,2025,電機、電子技術員,C080000000,627,46293,71.4
241,2025,冷凍空調技術員,C080000000,91,46297,65
242,2025,機械技術員(含造船、輪機、鑄造),C080000000,509,43200,64.8
243,2025,食品技術員,C080000000,5751,39560,53.6
244,2025,化工技術員,C080000000,148,50421,66.5
245,2025,品管、工管及生管技術員,C080000000,3806,39165,53.4
246,2025,地質、採礦、鑽探、冶金技術員,C080000000,-,-,-
247,2025,環境工程技術員,C080000000,247,42014,63.9
248,2025,焚化爐、水處理及氣(液)體設備操作員,C080000000,368,45177,66.7
249,2025,化學加工設備控制員,C080000000,-,-,-
250,2025,生命科學技術員,C080000000,-,-,-
251,2025,農業技術及農業推廣人員,C080000000,1145,53126,85.6
252,2025,傳統醫學技術員,C080000000,-,-,-
253,2025,物理、職能(復健)治療技術員,C080000000,-,-,-
254,2025,勞安及衛生技術員,C080000000,436,37100,48.1
255,2025,其他醫療保健助理專業人員,C080000000,-,-,-
256,2025,會計人員,C080000000,429,54867,76
257,2025,統計及精算助理專業人員,C080000000,-,-,-
258,2025,財物及損失鑑價人員,C080000000,-,-,-
259,2025,工商業銷售代表(含業務員),C080000000,3788,46877,65.8
260,2025,採購員,C080000000,1104,41965,58.2
261,2025,報關員(含報驗、船務人員),C080000000,-,-,-
262,2025,不動產經紀人(含房屋仲介),C080000000,-,-,-
263,2025,拍賣員(不含電子購物、郵購),C080000000,---,---,---
264,2025,專業秘書,C080000000,302,56783,81.1
265,2025,法務人員,C080000000,---,---,---
266,2025,運動、健身及休閒娛樂指導員,C080000000,-,-,-
267,2025,資訊管理及維護技術員,C080000000,404,41814,57.2
268,2025,電信技術員,C080000000,-,-,-
269,2025,其他技術員及助理專業人員,C080000000,-,-,-
270,2025,事務支援人員,C080000000,16139,37889,51.5
271,2025,總務,C080000000,1267,40479,55.4
272,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C080000000,4633,38943,52.9
273,2025,收帳、收費人員(含帳款催收),C080000000,-,-,-
274,2025,接待員及服務台事務人員(含總機),C080000000,378,34611,46.4
275,2025,電話及網路客服人員,C080000000,---,---,---
276,2025,統計調查訪談人員,C080000000,-,-,-
277,2025,醫院(診所)櫃台事務人員,C080000000,-,-,-
278,2025,會計助理、簿記、出納,C080000000,4684,36900,49
279,2025,存貨事務人員,C080000000,2283,37099,51.2
280,2025,生產及物料規劃事務人員,C080000000,1956,38382,54.4
281,2025,運輸事務人員(含稽查、調度、管理、航務),C080000000,-,-,-
282,2025,人事事務人員,C080000000,866,36371,49.4
283,2025,其他事務支援人員,C080000000,-,-,-
284,2025,服務及銷售工作人員,C080000000,3886,33429,43.1
285,2025,廚師(含廚房領班),C080000000,230,37129,50.5
286,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C080000000,-,-,-
287,2025,旅館管家、舍監(含房務領班),C080000000,-,-,-
288,2025,按摩師,C080000000,-,-,-
289,2025,商店銷售及展售人員(含門市店長),C080000000,3147,33240,42.4
290,2025,收銀員及售票員,C080000000,-,-,-
291,2025,電話及網路行銷人員,C080000000,-,-,-
292,2025,建築物管理員、保全及警衛人員,C080000000,509,32928,44.5
293,2025,其他服務及銷售工作人員,C080000000,-,-,-
294,2025,技藝、機械設備操作及組裝人員,C080000000,81187,34605,45.8
295,2025,園藝及農牧業生產人員,C080000000,---,---,---
296,2025,營建木作人員,C080000000,-,-,-
297,2025,空調及冷凍機械裝修人員,C080000000,---,---,---
298,2025,焊接及切割人員(含電焊工、氣焊工),C080000000,-,-,-
299,2025,車輛維修人員(含自行車、機車、汽車、火車),C080000000,-,-,-
300,2025,產業用機器維修人員,C080000000,840,46203,69.6
301,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C080000000,-,-,-
302,2025,電力、電子、資通訊設備裝修人員(含水電工),C080000000,247,41783,56.8
303,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),C080000000,67158,34077,45.1
304,2025,產品分級及檢查人員,C080000000,1706,33178,43.5
305,2025,木材處理、家具木工及有關工作人員,C080000000,---,---,---
306,2025,生產機械設備操作人員、剪裁或裁縫人員,C080000000,7139,35071,46.2
307,2025,洗衣(含鞋包)、熨燙工,C080000000,---,---,---
308,2025,組裝(現場)人員,C080000000,-,-,-
309,2025,軌道車輛駕駛人員,C080000000,---,---,---
310,2025,軌道制動器、號誌及轉轍器操作員,C080000000,---,---,---
311,2025,機車送件駕駛人員,C080000000,-,-,-
312,2025,小客、貨車駕駛人員,C080000000,2254,37505,48.1
313,2025,大客、貨車駕駛人員,C080000000,994,46841,59.3
314,2025,推土、吊車、起重機等移運設備操作人員,C080000000,583,36799,50.6
315,2025,其他技藝、機械設備操作及組裝人員,C080000000,-,-,-
316,2025,基層技術工及勞力工,C080000000,7595,33037,44
317,2025,清潔及家事工作人員(含建築清潔工、房務人員),C080000000,572,30996,39.9
318,2025,勞力工(含理貨員、行李搬運工),C080000000,6713,33329,44.5
319,2025,廚房幫工(含速食烹調),C080000000,310,30486,40.1
320,2025,抄表員及自動販賣機收款員,C080000000,-,-,-
321,2025,停車場管理工,C080000000,-,-,-
322,2025,主管及監督人員,C099900000,1377,77067,113.5
323,2025,高階主管(總經理及總執行長),C099900000,105,130534,193.2
324,2025,中階主管(經理),C099900000,305,95751,139
325,2025,監督人員(含現場及辦公室主任、科/股長),C099900000,967,65368,97.7
326,2025,專業人員,C099900000,1016,59977,87.3
327,2025,農、林、漁、牧業專業人員,C099900000,-,-,-
328,2025,品管、工管及生管工程師,C099900000,244,56865,78.8
329,2025,土木及水利工程師,C099900000,---,---,---
330,2025,環境工程師,C099900000,---,---,---
331,2025,冷凍空調工程師,C099900000,-,-,-
332,2025,機械工程師(含造船、輪機、鑄造),C099900000,53,73968,108.4
333,2025,食品工程師,C099900000,135,55893,85.1
334,2025,化學工程師,C099900000,---,---,---
335,2025,生物科學工程師,C099900000,-,-,-
336,2025,電機、電子工程師,C099900000,---,---,---
337,2025,建築工程師(含建築師),C099900000,-,-,-
338,2025,護理人員,C099900000,---,---,---
339,2025,勞安及衛生管理人員(含工業安全管理師),C099900000,103,60379,84.5
340,2025,會(審)計師,C099900000,-,-,-
341,2025,財務及投資規劃分析人員,C099900000,---,---,---
342,2025,專案管理師(含經營管理顧問),C099900000,---,---,---
343,2025,稽核人員,C099900000,---,---,---
344,2025,人力資源管理師,C099900000,68,62214,90.9
345,2025,廣告及行銷專業人員(含企劃),C099900000,188,60922,92.6
346,2025,公關專業人員,C099900000,---,---,---
347,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C099900000,---,---,---
348,2025,翻譯人員,C099900000,-,-,-
349,2025,其他專業人員,C099900000,-,-,-
350,2025,技術員及助理專業人員,C099900000,2017,50031,75.8
351,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C099900000,---,---,---
352,2025,電機、電子技術員,C099900000,202,53842,84.7
353,2025,冷凍空調技術員,C099900000,127,52988,85.4
354,2025,機械技術員(含造船、輪機、鑄造),C099900000,235,59945,94.7
355,2025,食品技術員,C099900000,292,42710,61.7
356,2025,化工技術員,C099900000,---,---,---
357,2025,品管、工管及生管技術員,C099900000,461,47132,72.4
358,2025,環境工程技術員,C099900000,---,---,---
359,2025,焚化爐、水處理及氣(液)體設備操作員,C099900000,80,44013,63.8
360,2025,農業技術及農業推廣人員,C099900000,-,-,-
361,2025,勞安及衛生技術員,C099900000,---,---,---
362,2025,會計人員,C099900000,157,62056,92
363,2025,統計及精算助理專業人員,C099900000,-,-,-
364,2025,工商業銷售代表(含業務員),C099900000,171,39517,50.4
365,2025,採購員,C099900000,96,49335,77.1
366,2025,報關員(含報驗、船務人員),C099900000,---,---,---
367,2025,專業秘書,C099900000,---,---,---
368,2025,法務人員,C099900000,---,---,---
369,2025,資訊管理及維護技術員,C099900000,---,---,---
370,2025,其他技術員及助理專業人員,C099900000,-,-,-
371,2025,事務支援人員,C099900000,1768,42839,64.9
372,2025,總務,C099900000,167,40689,63.1
373,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C099900000,541,44803,66.8
374,2025,接待員及服務台事務人員(含總機),C099900000,---,---,---
375,2025,電話及網路客服人員,C099900000,-,-,-
376,2025,統計調查訪談人員,C099900000,-,-,-
377,2025,會計助理、簿記、出納,C099900000,325,36944,55.8
378,2025,存貨事務人員,C099900000,395,41870,65.4
379,2025,生產及物料規劃事務人員,C099900000,228,48490,69.1
380,2025,運輸事務人員(含稽查、調度、管理、航務),C099900000,-,-,-
381,2025,人事事務人員,C099900000,---,---,---
382,2025,郵件處理及投遞人員,C099900000,-,-,-
383,2025,其他事務支援人員,C099900000,-,-,-
384,2025,服務及銷售工作人員,C099900000,540,51775,81.8
385,2025,廚師(含廚房領班),C099900000,---,---,---
386,2025,飲料調配及調酒員,C099900000,-,-,-
387,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C099900000,-,-,-
388,2025,商店銷售及展售人員(含門市店長),C099900000,308,49869,78.6
389,2025,電話及網路行銷人員,C099900000,-,-,-
390,2025,建築物管理員、保全及警衛人員,C099900000,202,55233,87.1
391,2025,其他服務及銷售工作人員,C099900000,-,-,-
392,2025,技藝、機械設備操作及組裝人員,C099900000,7658,43346,66.4
393,2025,園藝及農牧業生產人員,C099900000,-,-,-
394,2025,空調及冷凍機械裝修人員,C099900000,---,---,---
395,2025,產業用機器維修人員,C099900000,---,---,---
396,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C099900000,-,-,-
397,2025,電力、電子、資通訊設備裝修人員(含水電工),C099900000,134,45622,69.5
398,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),C099900000,5348,44087,67.7
399,2025,產品分級及檢查人員,C099900000,458,35724,50.7
400,2025,木材處理、家具木工及有關工作人員,C099900000,---,---,---
401,2025,消毒及除蟲有關工作人員,C099900000,-,-,-
402,2025,生產機械設備操作人員、剪裁或裁縫人員,C099900000,1058,41149,65.4
403,2025,組裝(現場)人員,C099900000,-,-,-
404,2025,小客、貨車駕駛人員,C099900000,142,45404,76.6
405,2025,大客、貨車駕駛人員,C099900000,---,---,---
406,2025,推土、吊車、起重機等移運設備操作人員,C099900000,347,45965,70.3
407,2025,基層技術工及勞力工,C099900000,209,32628,48
408,2025,清潔及家事工作人員(含建築清潔工、房務人員),C099900000,---,---,---
409,2025,勞力工(含理貨員、行李搬運工),C099900000,156,33184,54.9
410,2025,廚房幫工(含速食烹調),C099900000,---,---,---
411,2025,抄表員及自動販賣機收款員,C099900000,-,-,-
412,2025,主管及監督人員,C110000000,9448,66824,90.8
413,2025,高階主管(總經理及總執行長),C110000000,795,121975,179.4
414,2025,中階主管(經理),C110000000,2634,80673,114.7
415,2025,監督人員(含現場及辦公室主任、科/股長),C110000000,6019,53479,70.3
416,2025,專業人員,C110000000,4126,47728,63.7
417,2025,品管、工管及生管工程師,C110000000,883,46460,62.2
418,2025,土木及水利工程師,C110000000,---,---,---
419,2025,環境工程師,C110000000,47,49904,70.4
420,2025,冷凍空調工程師,C110000000,-,-,-
421,2025,機械工程師(含造船、輪機、鑄造),C110000000,345,46636,59
422,2025,化學工程師,C110000000,321,50743,70.2
423,2025,紡織工程師,C110000000,889,49050,64.8
424,2025,電機、電子工程師,C110000000,358,50047,65
425,2025,建築工程師(含建築師),C110000000,-,-,-
426,2025,景觀設計師、都市及交通規劃師,C110000000,---,---,---
427,2025,平面及多媒體設計師,C110000000,---,---,---
428,2025,產品及服裝設計師(含工業設計),C110000000,231,42792,55.3
429,2025,護理人員,C110000000,---,---,---
430,2025,勞安及衛生管理人員(含工業安全管理師),C110000000,188,54150,70.5
431,2025,會(審)計師,C110000000,-,-,-
432,2025,專案管理師(含經營管理顧問),C110000000,---,---,---
433,2025,稽核人員,C110000000,-,-,-
434,2025,人力資源管理師,C110000000,99,45845,62.7
435,2025,廣告及行銷專業人員(含企劃),C110000000,263,39652,55.6
436,2025,公關專業人員,C110000000,-,-,-
437,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C110000000,257,49842,66.8
438,2025,律師,C110000000,-,-,-
439,2025,專利工程師及公證人,C110000000,-,-,-
440,2025,翻譯人員,C110000000,---,---,---
441,2025,其他專業人員,C110000000,-,-,-
442,2025,技術員及助理專業人員,C110000000,12534,38128,50.4
443,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C110000000,---,---,---
444,2025,電機、電子技術員,C110000000,319,41645,54
445,2025,機械技術員(含造船、輪機、鑄造),C110000000,694,36869,49.1
446,2025,化工技術員,C110000000,1030,36059,49.3
447,2025,品管、工管及生管技術員,C110000000,2175,36288,49
448,2025,製圖員,C110000000,174,36784,46.4
449,2025,環境工程技術員,C110000000,---,---,---
450,2025,紡織技術員,C110000000,4438,37068,48.5
451,2025,發電設備操作員,C110000000,-,-,-
452,2025,焚化爐、水處理及氣(液)體設備操作員,C110000000,187,42365,57.6
453,2025,勞安及衛生技術員,C110000000,133,38695,48.7
454,2025,會計人員,C110000000,---,---,---
