序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
1,2025,主管及監督人員,K000000000,51394,122423,240.7
2,2025,高階主管(總經理及總執行長),K000000000,2146,296761,780.3
3,2025,中階主管(經理),K000000000,13058,148562,298.9
4,2025,監督人員(含現場及辦公室主任、科/股長),K000000000,36190,102653,188.5
5,2025,專業人員,K000000000,55424,74567,138.6
6,2025,精算師(取得正式資格者),K000000000,46,203428,366.2
7,2025,統計及精算專業人員,K000000000,1222,82939,136.2
8,2025,農、林、漁、牧業專業人員,K000000000,-,-,-
9,2025,土木及水利工程師,K000000000,-,-,-
10,2025,環境工程師,K000000000,---,---,---
11,2025,電機、電子工程師,K000000000,-,-,-
12,2025,建築工程師(含建築師),K000000000,---,---,---
13,2025,室內設計師,K000000000,-,-,-
14,2025,平面及多媒體設計師,K000000000,47,64327,125.2
15,2025,醫師,K000000000,---,---,---
16,2025,護理人員,K000000000,117,45262,72.5
17,2025,獸醫師,K000000000,-,-,-
18,2025,勞安及衛生管理人員(含工業安全管理師),K000000000,70,60128,107.5
19,2025,營養師,K000000000,---,---,---
20,2025,會(審)計師,K000000000,518,92098,174.9
21,2025,風險控管人員,K000000000,5245,75553,138.4
22,2025,財務及投資規劃分析人員,K000000000,7701,84852,176.8
23,2025,專案管理師(含經營管理顧問),K000000000,2552,76122,135.3
24,2025,稽核人員,K000000000,6996,76647,140.2
25,2025,人力資源管理師,K000000000,2704,68929,136.1
26,2025,廣告及行銷專業人員(含企劃),K000000000,5761,70298,126.4
27,2025,公關專業人員,K000000000,441,72869,125.6
28,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),K000000000,21783,70458,126.9
29,2025,律師,K000000000,156,116752,206.1
30,2025,編輯、作家及有關撰稿人員,K000000000,-,-,-
31,2025,翻譯人員,K000000000,---,---,---
32,2025,其他專業人員,K000000000,-,-,-
33,2025,技術員及助理專業人員,K000000000,183529,68952,120.6
34,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),K000000000,---,---,---
35,2025,電機、電子技術員,K000000000,-,-,-
36,2025,環境工程技術員,K000000000,-,-,-
37,2025,農業技術及農業推廣人員,K000000000,-,-,-
38,2025,物理、職能(復健)治療技術員,K000000000,-,-,-
39,2025,勞安及衛生技術員,K000000000,---,---,---
40,2025,其他醫療保健助理專業人員,K000000000,-,-,-
41,2025,證券金融交易員及經紀人(含理財專員、承銷人員),K000000000,52050,81042,153.8
42,2025,信用及貸款人員,K000000000,21297,61600,117
43,2025,會計人員,K000000000,4283,61853,108.1
44,2025,統計及精算助理專業人員,K000000000,625,61977,119.3
45,2025,財物及損失鑑價人員,K000000000,2780,53005,89.9
46,2025,保險代理人 (含保險業務員),K000000000,80544,64711,101.3
47,2025,工商業銷售代表(含業務員),K000000000,12561,67251,128.9
48,2025,採購員,K000000000,289,65756,112.6
49,2025,會議及活動規劃人員,K000000000,---,---,---
50,2025,不動產經紀人(含房屋仲介),K000000000,43,61936,105.3
51,2025,專業秘書,K000000000,2191,75213,135.9
52,2025,土地代書(地政士),K000000000,-,-,-
53,2025,法務人員,K000000000,2920,66253,119.1
54,2025,社會工作助理人員,K000000000,-,-,-
55,2025,職業運動員,K000000000,---,---,---
56,2025,運動、健身及休閒娛樂指導員,K000000000,---,---,---
57,2025,資訊管理及維護技術員,K000000000,3858,59932,106.8
58,2025,其他技術員及助理專業人員,K000000000,-,-,-
59,2025,事務支援人員,K000000000,110940,53966,93.4
60,2025,總務,K000000000,3101,56819,103.5
61,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),K000000000,23337,53992,93.5
62,2025,銀行、郵局櫃台事務人員,K000000000,40926,54046,91.5
63,2025,收帳、收費人員(含帳款催收),K000000000,3193,61035,102.9
64,2025,接待員及服務台事務人員(含總機),K000000000,2440,48515,83
65,2025,電話及網路客服人員,K000000000,6172,52034,86.2
66,2025,統計調查訪談人員,K000000000,---,---,---
67,2025,醫院(診所)櫃台事務人員,K000000000,-,-,-
68,2025,會計助理、簿記、出納,K000000000,4748,55173,102.2
69,2025,核保人員,K000000000,5148,51103,84
70,2025,統計、財務、證券及保險事務人員,K000000000,20123,53833,97
71,2025,存貨事務人員,K000000000,---,---,---
72,2025,人事事務人員,K000000000,1740,54907,97.5
73,2025,郵件處理及投遞人員,K000000000,-,-,-
74,2025,其他事務支援人員,K000000000,-,-,-
75,2025,服務及銷售工作人員,K000000000,6632,55835,111.7
76,2025,廚師(含廚房領班),K000000000,51,53749,95.9
77,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),K000000000,36,45941,68.7
78,2025,旅館管家、舍監(含房務領班),K000000000,-,-,-
79,2025,按摩師,K000000000,138,28668,32.3
80,2025,商店銷售及展售人員(含門市店長),K000000000,-,-,-
81,2025,電話及網路行銷人員,K000000000,5910,55250,114
82,2025,建築物管理員、保全及警衛人員,K000000000,497,71273,114.8
83,2025,其他服務及銷售工作人員,K000000000,-,-,-
84,2025,技藝、機械設備操作及組裝人員,K000000000,1390,47052,84.5
85,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),K000000000,---,---,---
86,2025,電力、電子、資通訊設備裝修人員(含水電工),K000000000,382,43344,83.8
87,2025,機車送件駕駛人員,K000000000,-,-,-
88,2025,小客、貨車駕駛人員,K000000000,1006,48461,84.7
89,2025,大客、貨車駕駛人員,K000000000,-,-,-
90,2025,基層技術工及勞力工,K000000000,732,41523,65.2
91,2025,清潔及家事工作人員(含建築清潔工、房務人員),K000000000,---,---,---
92,2025,勞力工(含理貨員、行李搬運工),K000000000,646,41864,64.8
93,2025,廚房幫工(含速食烹調),K000000000,---,---,---
94,2025,抄表員及自動販賣機收款員,K000000000,-,-,-
95,2025,停車場管理工,K000000000,-,-,-
96,2025,主管及監督人員,K641200000,30561,128695,244.5
97,2025,高階主管(總經理及總執行長),K641200000,728,368859,908.8
98,2025,中階主管(經理),K641200000,6934,164193,322.6
99,2025,監督人員(含現場及辦公室主任、科/股長),K641200000,22899,110310,199.9
100,2025,專業人員,K641200000,20222,78778,138.9
101,2025,精算師(取得正式資格者),K641200000,-,-,-
102,2025,統計及精算專業人員,K641200000,55,116824,164.9
103,2025,環境工程師,K641200000,---,---,---
104,2025,建築工程師(含建築師),K641200000,---,---,---
105,2025,室內設計師,K641200000,-,-,-
106,2025,平面及多媒體設計師,K641200000,36,66125,127.5
107,2025,醫師,K641200000,-,-,-
108,2025,護理人員,K641200000,44,50707,80
109,2025,勞安及衛生管理人員(含工業安全管理師),K641200000,---,---,---
110,2025,營養師,K641200000,---,---,---
111,2025,會(審)計師,K641200000,132,109844,179.3
112,2025,風險控管人員,K641200000,2122,83199,138.5
113,2025,財務及投資規劃分析人員,K641200000,1935,95143,160.9
114,2025,專案管理師(含經營管理顧問),K641200000,1234,85893,155.2
115,2025,稽核人員,K641200000,1213,95652,167.3
116,2025,人力資源管理師,K641200000,627,78967,135.8
117,2025,廣告及行銷專業人員(含企劃),K641200000,3288,74301,135.9
118,2025,公關專業人員,K641200000,167,80809,138.8
119,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),K641200000,9296,72092,128.3
120,2025,律師,K641200000,---,---,---
121,2025,翻譯人員,K641200000,---,---,---
122,2025,其他專業人員,K641200000,-,-,-
123,2025,技術員及助理專業人員,K641200000,46155,71600,146.6
124,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),K641200000,---,---,---
125,2025,電機、電子技術員,K641200000,-,-,-
126,2025,環境工程技術員,K641200000,-,-,-
127,2025,勞安及衛生技術員,K641200000,-,-,-
128,2025,證券金融交易員及經紀人(含理財專員、承銷人員),K641200000,15564,80830,197.9
129,2025,信用及貸款人員,K641200000,14809,64608,115.7
130,2025,會計人員,K641200000,678,74792,124.8
131,2025,統計及精算助理專業人員,K641200000,175,68834,126.7
132,2025,財物及損失鑑價人員,K641200000,530,69147,122.6
133,2025,保險代理人 (含保險業務員),K641200000,300,96912,143.5
134,2025,工商業銷售代表(含業務員),K641200000,10775,67779,130.8
135,2025,採購員,K641200000,106,72765,117.7
136,2025,會議及活動規劃人員,K641200000,---,---,---
137,2025,不動產經紀人(含房屋仲介),K641200000,---,---,---
138,2025,專業秘書,K641200000,323,96136,170.1
139,2025,法務人員,K641200000,1304,70277,122.6
140,2025,職業運動員,K641200000,---,---,---
141,2025,運動、健身及休閒娛樂指導員,K641200000,---,---,---
142,2025,資訊管理及維護技術員,K641200000,1555,63304,105.9
143,2025,其他技術員及助理專業人員,K641200000,-,-,-
144,2025,事務支援人員,K641200000,59886,58329,99.6
145,2025,總務,K641200000,1232,66989,113.6
146,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),K641200000,10763,60459,102.3
